#	start	end	rich in A	type
chr16	2	52	0.39	A
chr16	53	87	0.35	B
chr16	88	93	0.57	A
chr16	94	102	0.48	B
chr16	103	129	0.49	A
chr16	130	140	0.46	B
chr16	141	177	0.38	A
chr16	178	181	0.56	B
chr16	182	200	0.34	A
chr16	201	207	0.50	B
chr16	208	228	0.44	A
chr16	229	230	0.86	B
chr16	231	239	0.51	A
chr16	240	244	0.55	B
chr16	245	253	0.50	A
chr16	254	272	0.44	B
chr16	273	315	0.45	A
chr16	316	467	0.10	B
chr16	468	471	0.60	A
chr16	472	482	0.44	B
chr16	483	486	0.58	A
chr16	487	496	0.49	B
chr16	497	508	0.52	A
chr16	509	531	0.43	B
chr16	532	533	0.78	A
chr16	534	535	0.79	B
chr16	536	541	0.48	A
chr16	542	542	nan	B
chr16	543	544	0.93	A
chr16	545	550	0.51	B
chr16	551	551	nan	A
chr16	552	563	0.47	B
chr16	564	587	0.50	A
chr16	588	664	0.38	B
chr16	665	711	0.47	A
chr16	712	712	nan	B
chr16	713	732	0.45	A
chr16	733	743	0.45	B
chr16	744	757	0.49	A
chr16	758	810	0.42	B
chr16	811	820	0.53	A
chr16	821	839	0.45	B
chr16	840	902	0.52	A
