#	start	end	score	density
1	1	5	4.0	0.555
2	6	20	10.0	1.119
3	21	38	7.0	1.209
4	39	43	4.0	0.978
5	44	57	10.0	1.111
6	58	64	7.0	1.189
7	65	88	9.0	1.107
8	89	116	8.0	1.068
9	117	136	10.0	1.108
10	137	148	8.0	1.01
11	149	200	7.0	0.999
12	201	253	10.0	1.038
13	254	303	8.0	1.077
14	304	315	6.0	1.106
15	316	350	10.0	1.049
16	351	381	10.0	1.064
17	382	389	7.0	1.27
18	390	398	6.0	1.133
19	399	423	10.0	1.07
20	424	449	10.0	0.977
21	450	533	6.0	1.094
22	534	546	10.0	0.976
23	547	552	6.0	1.214
24	553	647	10.0	1.098
25	648	660	10.0	1.095
26	661	693	10.0	1.121
27	694	713	6.0	1.278
28	714	719	6.0	1.423
29	720	724	7.0	1.288
30	725	735	3.0	1.132
31	736	749	8.0	1.249
32	750	770	7.0	1.181
33	771	776	7.0	1.357
34	777	813	7.0	0.058
35	814	1397	6.0	0.027
36	1398	1433	10.0	0.347
37	1434	1438	7.0	1.706
38	1439	1451	8.0	1.123
39	1452	1458	5.0	1.18
40	1459	1465	10.0	1.258
41	1466	1484	8.0	1.146
42	1485	1492	7.0	0.965
43	1493	1509	10.0	1.202
44	1510	1516	10.0	1.146
45	1517	1547	10.0	1.193
46	1548	1556	7.0	1.17
47	1557	1580	10.0	1.144
48	1581	1587	9.0	1.234
49	1588	1594	7.0	1.313
50	1595	1619	8.0	1.011
51	1620	1636	7.0	1.031
52	1637	1716	6.0	1.126
53	1717	1724	8.0	1.086
54	1725	1739	10.0	1.101
55	1740	1768	9.0	1.161
56	1769	1780	10.0	1.094
57	1781	1800	7.0	1.231
58	1801	1806	10.0	1.188
59	1807	1838	10.0	1.091
60	1839	1843	10.0	1.403
61	1844	1858	10.0	0.789
62	1859	1873	10.0	1.265
63	1874	1890	10.0	1.185
64	1891	1897	6.0	1.33
65	1898	1913	9.0	1.19
66	1914	1928	4.0	1.138
67	1929	1935	6.0	1.331
68	1936	1940	6.0	1.207
69	1941	1948	5.0	1.054
70	1949	1958	6.0	1.159
71	1959	1982	4.0	1.111
72	1983	1989	7.0	1.179
73	1990	2008	10.0	1.046
74	2009	2016	9.0	1.208
75	2017	2031	10.0	1.146
76	2032	2038	7.0	1.262
77	2039	2068	8.0	1.111
78	2069	2082	10.0	1.234
79	2083	2087	10.0	0.917
80	2088	2150	10.0	1.179
81	2151	2171	4.0	1.084
82	2172	2198	10.0	1.136
83	2199	2203	10.0	1.177
84	2204	2232	10.0	1.187
85	2233	2246	10.0	1.146
86	2247	2259	10.0	1.141
87	2260	2285	5.0	1.163
88	2286	2290	3.0	0.949
89	2291	2313	10.0	1.111
90	2314	2320	8.0	1.306
91	2321	2329	10.0	1.188
92	2330	2337	7.0	1.139
93	2338	2342	10.0	1.572
94	2343	2349	4.0	1.286
95	2350	2356	6.0	1.244
96	2357	2366	6.0	1.175
97	2367	2390	10.0	1.138
98	2391	2462	9.0	1.189
99	2463	2467	10.0	0.943
100	2468	2485	7.0	1.133
101	2486	2497	10.0	1.307
102	2498	2503	5.0	1.253
103	2504	2512	9.0	1.251
104	2513	2517	4.0	1.085
105	2518	2523	10.0	1.258
106	2524	2537	8.0	1.088
107	2538	2544	7.0	1.272
108	2545	2551	6.0	1.316
109	2552	2563	10.0	1.078
110	2564	2586	6.0	1.078
111	2587	2592	6.0	1.3
112	2593	2604	10.0	1.251
113	2605	2613	6.0	1.543
114	2614	2619	4.0	1.325
115	2620	2637	10.0	1.163
116	2638	2648	6.0	1.649
117	2649	2653	3.0	1.613
118	2654	2668	10.0	0.909
119	2669	2673	7.0	1.007
120	2674	2679	7.0	1.368
121	2680	2688	9.0	1.456
122	2689	2693	10.0	1.229
123	2694	2704	5.0	1.254
124	2705	2717	5.0	1.263
125	2718	2727	8.0	1.349
126	2728	2732	6.0	1.454
127	2733	2739	4.0	1.667
128	2740	2752	5.0	0.987
129	2753	2768	4.0	1.438
130	2769	2779	5.0	1.089
131	2780	2784	8.0	1.461
132	2785	2792	5.0	1.574
133	2793	2807	5.0	0.962
134	2808	2825	10.0	1.119
