#	start	end	score	density
1	1	5	4.0	0.941
2	6	10	3.0	1.479
3	11	15	9.0	1.288
4	16	20	3.0	1.236
5	21	27	5.0	0.825
6	28	32	7.0	0.763
7	33	53	5.0	1.027
8	54	73	10.0	1.094
9	74	83	3.0	1.363
10	84	92	10.0	1.225
11	93	104	9.0	1.149
12	105	109	10.0	1.16
13	110	122	10.0	1.138
14	123	158	6.0	1.145
15	159	175	10.0	1.054
16	176	188	10.0	1.125
17	189	208	6.0	1.073
18	209	231	10.0	1.073
19	232	262	10.0	1.106
20	263	267	5.0	1.013
21	268	276	10.0	0.949
22	277	281	10.0	0.892
23	282	324	6.0	1.139
24	325	335	10.0	0.92
25	336	349	10.0	1.143
26	350	360	10.0	1.243
27	361	366	8.0	1.152
28	367	376	10.0	0.876
29	377	393	10.0	1.262
30	394	401	6.0	1.184
31	402	416	6.0	1.07
32	417	432	10.0	1.11
33	433	446	10.0	1.192
34	447	453	7.0	1.231
35	454	466	5.0	1.165
36	467	473	10.0	1.056
37	474	499	10.0	1.204
38	500	515	4.0	1.064
39	516	590	10.0	0.069
40	591	602	7.0	0.322
41	603	608	9.0	1.159
42	609	629	8.0	1.058
43	630	638	6.0	1.28
44	639	655	10.0	0.99
45	656	668	8.0	1.245
46	669	681	6.0	1.226
47	682	693	6.0	0.984
48	694	698	8.0	0.938
49	699	711	5.0	0.96
50	712	716	6.0	1.26
51	717	724	5.0	1.228
52	725	741	10.0	1.12
53	742	754	10.0	1.064
54	755	787	9.0	1.147
55	788	792	6.0	1.055
56	793	807	10.0	0.983
57	808	841	10.0	1.219
58	842	870	6.0	1.045
59	871	875	4.0	0.946
60	876	892	6.0	1.1
61	893	902	6.0	1.326
62	903	907	10.0	1.375
63	908	916	10.0	1.296
64	917	926	8.0	1.463
65	927	945	10.0	1.232
66	946	951	5.0	1.344
67	952	958	10.0	1.389
68	959	963	8.0	1.327
69	964	971	9.0	1.325
70	972	985	6.0	1.245
71	986	991	7.0	0.923
72	992	999	4.0	1.111
73	1000	1005	7.0	1.308
74	1006	1016	10.0	1.21
75	1017	1037	4.0	1.123
76	1038	1043	10.0	0.987
77	1044	1051	10.0	1.187
78	1052	1056	9.0	0.884
79	1057	1066	10.0	1.158
80	1067	1099	10.0	1.206
81	1100	1113	10.0	1.09
82	1114	1121	7.0	1.254
83	1122	1136	10.0	1.236
84	1137	1162	9.0	1.079
85	1163	1167	7.0	1.188
86	1168	1172	7.0	1.042
87	1173	1204	5.0	1.259
88	1205	1210	10.0	1.131
89	1211	1233	2.0	0.944
90	1234	1241	6.0	1.123
91	1242	1255	9.0	1.284
92	1256	1261	10.0	1.406
