#	start	end	rich in A	type
chr10	1	13	0.50	A
chr10	14	30	0.45	B
chr10	31	50	0.44	A
chr10	51	54	0.54	B
chr10	55	69	0.48	A
chr10	70	78	0.48	B
chr10	79	81	0.62	A
chr10	82	115	0.40	B
chr10	116	159	0.45	A
chr10	160	164	0.48	B
chr10	165	166	0.84	A
chr10	167	168	0.82	B
chr10	169	185	0.33	A
chr10	186	189	0.54	B
chr10	190	190	nan	A
chr10	191	214	0.39	B
chr10	215	234	0.43	A
chr10	235	236	0.83	B
chr10	237	238	0.84	A
chr10	239	247	0.45	B
chr10	248	254	0.48	A
chr10	255	267	0.42	B
chr10	268	359	0.42	A
chr10	360	432	0.21	B
chr10	433	439	0.56	A
chr10	440	453	0.46	B
chr10	454	528	0.30	A
chr10	529	534	0.44	B
chr10	535	535	nan	A
chr10	536	539	0.49	B
chr10	540	544	0.46	A
chr10	545	600	0.36	B
chr10	601	602	0.77	A
chr10	603	614	0.42	B
chr10	615	629	0.42	A
chr10	630	633	0.49	B
chr10	634	644	0.43	A
chr10	645	645	nan	B
chr10	646	663	0.42	A
chr10	664	664	nan	B
chr10	665	773	0.43	A
chr10	774	776	0.62	B
chr10	777	779	0.64	A
chr10	780	789	0.44	B
chr10	790	790	nan	A
chr10	791	791	nan	B
chr10	792	824	0.48	A
chr10	825	859	0.39	B
chr10	860	863	0.55	A
chr10	864	873	0.44	B
chr10	874	875	0.81	A
chr10	876	876	nan	B
chr10	877	964	0.41	A
chr10	965	969	0.48	B
chr10	970	1003	0.46	A
chr10	1004	1009	0.46	B
chr10	1010	1062	0.46	A
chr10	1063	1065	0.64	B
chr10	1066	1066	nan	A
chr10	1067	1116	0.39	B
chr10	1117	1129	0.46	A
chr10	1130	1138	0.45	B
chr10	1139	1170	0.43	A
chr10	1171	1181	0.42	B
chr10	1182	1195	0.47	A
chr10	1196	1197	0.86	B
chr10	1198	1199	0.76	A
chr10	1200	1200	nan	B
chr10	1201	1218	0.47	A
chr10	1219	1225	0.48	B
chr10	1226	1245	0.46	A
chr10	1246	1246	nan	B
chr10	1247	1283	0.46	A
chr10	1284	1285	0.86	B
chr10	1286	1293	0.52	A
chr10	1294	1296	0.61	B
chr10	1297	1301	0.58	A
chr10	1302	1314	0.48	B
chr10	1315	1321	0.55	A
chr10	1322	1330	0.53	B
chr10	1331	1331	nan	A
chr10	1332	1334	0.71	B
chr10	1335	1355	0.56	A
