# EV_1 (122.1270)	EV_2 (40.0331)	EV_3 (16.6113)
nan	nan	nan
0.016197147855436293	0.024126702716156034	-0.006186331504896454
0.014935851813502208	0.02349063215999701	-0.008133546723014334
0.014095946306458064	0.026419066388589825	-0.008759385597322035
0.01259060469148989	0.022717581842279278	-0.006178912146892847
0.012188117170462023	0.023537945326789704	0.001021130493918554
0.012888503108459418	0.020683335179247968	-0.001973434601436147
0.013176634114895976	0.0233285419875428	-0.0013257163521610375
0.015174754740266165	0.023531194434175257	-0.011516760415245034
0.01781126314582249	0.02335497319374461	-0.007260444845062861
0.01966194940930696	0.026881012713506063	-0.006902909678279775
0.01849475646646271	0.023221590203651606	-0.003905761686026698
0.016084136097518936	0.022608879240205278	-0.0101743262707156
0.015802454154999014	0.019887651745942935	-0.013351536139868853
0.01774531577935584	0.02341890458155974	-0.009540394779421972
0.018962322335567272	0.024750633150497074	-0.008071943408471883
0.02013843172146893	0.027756896983239777	-0.005773347929815105
0.020160742263684417	0.030581322942512944	-0.007923895137113807
0.022349850512667968	0.032973492826858235	-0.008910952751051884
0.019604187755643127	0.03491600994186281	-0.002619991885691758
0.018832083272517047	0.03281083307169262	-0.0038353235528932467
0.014555210978239464	0.02883757338555855	0.002508638647799972
0.015300521741352088	0.025027386051065092	-0.007654278868673528
0.021114361048173266	0.023790226462400012	-0.01672384815986465
0.02159912438156782	0.022536888078659202	-0.021484162267455975
0.02264841771972192	0.023172602667080017	-0.034452852080842644
nan	nan	nan
0.019377810607830916	0.0235199911871372	-0.017153474411703177
0.02179662230845356	0.030404322689793623	-0.018232129948371065
0.01970476078198411	0.02949326460199154	-0.009301745458174304
0.021792934229650084	0.026974424267170213	-0.01996706270618536
0.018816349012799063	0.022577758597554995	-0.02114413768733242
0.017616577282843552	0.01899042105690327	-0.023416068122817244
0.015068741272531161	0.01794778417938114	-0.025122760515783035
0.016471669759062293	0.015796505607249878	-0.0377373848534723
0.022077511411233205	0.01808098701141528	-0.03655756146453525
0.02478160754847494	0.01798187653960805	-0.045289899157655425
0.02635339219906202	0.01824246049443258	-0.046525713856459525
0.02789365436292718	0.01349589842795244	-0.04203858520121126
0.028120802466124258	0.012867523565503473	-0.03748351699217241
0.028116795483548944	0.011576582814035811	-0.04249089482062808
0.028273442105384336	0.0123996859738946	-0.05024273208070135
0.02737126057876252	0.011516477016858099	-0.05366208681631547
0.024230616864493924	0.01076142718244289	-0.049926991180103075
0.024680861096989803	0.012652388511694472	-0.05086066725057912
0.025785080115129616	0.012249238254334422	-0.04935928486771126
0.026843673061682907	0.011099594729560857	-0.05603662072132158
0.026665864643900854	0.006261606291019436	-0.05814935232196716
0.02895039012522234	0.0010781657994141033	-0.060173304781367565
0.029533777618871403	-0.007241699840479834	-0.0704892997867624
0.02492853438822931	-0.02452825273380212	-0.07096711211783285
0.01620805759236846	-0.05069686660429013	-0.03745402777601986
-0.01759323108844545	-0.058388665662265714	-0.019009866425113854
-0.034618149964345306	-0.04733533319778735	-0.0033381313338377155
-0.041096069435525275	-0.036446204712778166	0.0038373434104777074
-0.040248750649615285	-0.03284190562670384	0.002047112923741705
-0.04532767576418839	-0.02112783014476663	8.505248312189878e-05
-0.0507990226906559	-0.007720769229298589	-0.023412160373740946
-0.05356076838561555	-0.0016600193269367212	-0.022716773111498077
-0.052500847197882235	-0.0007828019333485918	-0.022057938274284976
-0.05255231199032635	0.0026287666645491074	-0.01989339575298646
-0.04805934882831683	0.004949333049380146	-0.024130344531190714
-0.03944173745692261	0.0036769063354012916	-0.012228409492797007
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
-0.036883221721757724	0.00449196970399414	-0.016264542235510486
-0.04159603213331924	0.005179567644243862	-0.018248719797183205
-0.04569839263564759	0.005725679460637347	-0.020709415828816656
-0.05088217874357066	0.004680350730977472	-0.014451760618957685
-0.05524084425143486	0.00407571101090503	-0.01528128975687025
-0.05555802108929534	0.0037383786914976787	-0.017965292387834744
-0.056749190154078796	0.0059797269174748325	-0.018782134463052907
-0.0586015398279168	0.005989744395606833	-0.020733732078178517
-0.06240832840429168	0.007338372820475714	-0.019744302018026974
-0.06096619643122751	0.005148367176678129	-0.023869782624932195
-0.05806050917977151	0.005793563505947959	-0.022536169848920214
-0.056038298878620774	0.006941985990415459	-0.021934487137635385
-0.05712604420735954	0.007614200166805689	-0.0190658859545232
-0.0565163393026935	0.006606129018312687	-0.016224130614472004
-0.05702564463402969	0.0010285161530449712	-0.019529502632409858
-0.05291831937107157	-0.015284308516140559	-0.019483165014354896
-0.03596457077104956	-0.03743996629788765	-0.00860086569277569
-0.0006096389538090947	-0.052518559887633195	0.010957781509409095
0.01002323792329432	-0.050076489675030415	-0.003222711836769511
0.017588727395519463	-0.04601906389608184	-0.025896581320260216
0.022826738563780768	-0.03326990020718411	-0.05137540069406568
0.02664141908495004	-0.02300219904660943	-0.060239653937757986
0.024989716984158312	-0.02512662064811819	-0.04315381427165921
0.01640897821371942	-0.041315757832623576	-0.008109639151163216
0.0038433695559745643	-0.05597614641356667	0.027221179276554517
-0.005950815313385694	-0.05848422816289074	0.045527642567320926
-0.01711635317664971	-0.054491846756370366	0.036560385654611345
-0.01736184029258163	-0.058902564848666475	0.03162683313238816
-0.01761401245698003	-0.059398747166555105	0.030664659337450176
-0.01566837220124505	-0.062927058630329	0.03196712358964095
-0.016733266237743974	-0.05699791847768798	0.03846192798324856
-0.015053289575121472	-0.059273111285925495	0.04148280741609408
-0.012044204566327056	-0.05370274742251985	0.03756444490623705
-0.003590500597932572	-0.057093185476173806	0.029637683305650076
0.005700651385121262	-0.05150089111671864	-0.003231671287949452
0.00789493763386337	-0.04877088594532023	-0.01712799122341152
