#	start	end	rich in A	type
chr11	2	48	0.52	A
chr11	49	50	0.75	B
chr11	51	153	0.42	A
chr11	154	157	0.54	B
chr11	158	161	0.55	A
chr11	162	165	0.46	B
chr11	166	206	0.44	A
chr11	207	273	0.37	B
chr11	274	290	0.40	A
chr11	291	292	0.71	B
chr11	293	293	nan	A
chr11	294	312	0.40	B
chr11	313	365	0.42	A
chr11	366	435	0.37	B
chr11	436	482	0.47	A
chr11	483	570	0.23	B
chr11	571	578	0.53	A
chr11	579	583	0.47	B
chr11	584	786	0.47	A
chr11	787	825	0.39	B
chr11	826	831	0.48	A
chr11	832	852	0.39	B
chr11	853	873	0.42	A
chr11	874	874	nan	B
chr11	875	891	0.39	A
chr11	892	927	0.37	B
chr11	928	962	0.41	A
chr11	963	1005	0.36	B
chr11	1006	1011	0.46	A
chr11	1012	1012	nan	B
chr11	1013	1037	0.40	A
chr11	1038	1038	nan	B
chr11	1039	1105	0.38	A
chr11	1106	1109	0.52	B
chr11	1110	1128	0.44	A
chr11	1129	1131	0.61	B
chr11	1132	1142	0.50	A
chr11	1143	1164	0.44	B
chr11	1165	1264	0.45	A
chr11	1265	1281	0.43	B
chr11	1282	1305	0.45	A
chr11	1306	1338	0.44	B
chr11	1339	1350	0.51	A
