#	start	end	rich in A	type
chr20	1	3	0.61	B
chr20	4	8	0.60	A
chr20	9	11	0.72	B
chr20	12	15	0.59	A
chr20	16	19	0.60	B
chr20	20	20	nan	A
chr20	21	23	0.67	B
chr20	24	43	0.49	A
chr20	44	45	0.83	B
chr20	46	46	nan	A
chr20	47	47	nan	B
chr20	48	48	nan	A
chr20	49	120	0.40	B
chr20	121	130	0.43	A
chr20	131	141	0.43	B
chr20	142	162	0.40	A
chr20	163	189	0.44	B
chr20	190	195	0.51	A
chr20	196	217	0.44	B
chr20	218	222	0.49	A
chr20	223	242	0.46	B
chr20	243	243	nan	A
chr20	244	304	0.21	B
chr20	305	305	nan	A
chr20	306	307	0.97	B
chr20	308	362	0.48	A
chr20	363	366	0.61	B
chr20	367	370	0.62	A
chr20	371	380	0.50	B
chr20	381	389	0.44	A
chr20	390	405	0.46	B
chr20	406	418	0.46	A
chr20	419	435	0.49	B
chr20	436	436	nan	A
chr20	437	440	0.57	B
chr20	441	441	nan	A
chr20	442	444	0.62	B
chr20	445	447	0.75	A
chr20	448	458	0.51	B
chr20	459	463	0.56	A
chr20	464	475	0.53	B
chr20	476	495	0.50	A
chr20	496	511	0.48	B
chr20	512	516	0.50	A
chr20	517	534	0.44	B
chr20	535	548	0.42	A
chr20	549	587	0.48	B
chr20	588	601	0.48	A
chr20	602	607	0.64	B
chr20	608	630	0.59	A
