# EV_1 (90.8416)	EV_2 (25.4764)	EV_3 (11.4500)
nan	nan	nan
0.02099930557198218	-0.023364512829013445	0.01618540963259951
0.018782504970117644	-0.014254384450739023	0.01588173233510613
0.016034298099503654	-0.005550758430822127	0.015103122817543928
0.01609581573226508	-0.005001815252847301	0.014903917266980737
0.015277878676870728	-0.005667976935668501	0.015178259267987729
0.015255391433021745	-0.004841747539040966	0.010874244155891132
0.014588591685490431	-0.008029320826776206	0.007350549820209826
0.015831303240984702	-0.011918213410380515	0.002613544395970448
0.0184061732222873	-0.01716007947310356	-0.003821081709390328
0.017365088742711456	-0.005301151955879597	-0.016936694504149582
0.007525939006676661	0.023378756380043327	-0.019399527544046752
0.0021015726739212833	0.03634314315008693	-0.01606074547196183
-0.00306425408591507	0.03532313145260795	-0.004680238711392991
-0.01259677370521443	0.026685549827509085	-0.006984409240345093
-0.018236985329230685	0.018361448706838375	-0.0022616083388389656
-0.026429782528782593	0.009427020691069073	-0.0024138341916780243
-0.04158313915495819	-0.004201656051996413	-0.007552907155065645
-0.04936426836861807	-0.011441304569270297	-0.0014170801007702821
-0.050070729163183815	-0.017654458503341495	0.001975348405895666
-0.048361703444080036	-0.01840414915098103	0.005228295505619915
-0.04902120310171283	-0.019148437820436955	0.001628966459846011
-0.04997332445420043	-0.019211645687461296	-0.0018915828599276457
-0.04976161983503752	-0.018318004650305184	-0.006029532247946751
-0.04980105323288419	-0.017475968127258767	-0.0020314485234406918
-0.049521706874829145	-0.013665086008779222	0.0008968171825646798
-0.04441407058907303	-0.012115899047360492	0.006064676086733167
-0.037223366411865334	0.0009777752435843653	0.0029223856368251686
-0.027594255710084843	0.01301944809146343	-0.011864247376648283
-0.010684923972912833	0.03353485025994348	-0.01427673612134411
-0.0016354026226371406	0.023503130650360034	-0.030541188291757837
0.010249886731303599	0.0012098283044434965	-0.03488979406212148
0.013649844886573356	-0.006901180254837886	-0.02824732696313468
0.015277178350101612	-0.005579242924688134	-0.011971148770460582
0.015244947691996118	-0.003266490980031385	0.0027336142424734394
0.015518352546814601	-0.0011565703035398497	0.01052238321207405
0.015245709332643778	-4.3754752029276784e-05	0.009286343546611887
0.017267939672003015	-0.005707280238685319	0.009271084277745955
0.018024867423614473	-0.012710381677194533	0.006287475586434051
0.017955888314345612	-0.017103868070571782	0.010701435462870938
0.016284620672667952	-0.012385700958588756	0.0009479417731264126
0.014893565994234088	-0.008244525485546057	-0.006303895837273423
0.01494316308765841	-0.006085761271089569	-0.013922182721636174
0.015022105890687297	-0.005570555605215374	-0.0061603455131781365
0.014181017474095633	-0.0047529539966076366	9.900138949138666e-05
0.013574401707396095	-0.0034526009461749046	-0.0018763591357470397
0.015297837090354035	-0.006350870296739274	-0.014359717695870456
0.015315570007724422	-0.006590467919052598	-0.018450907745919336
0.011468002318185015	0.001542275513858448	-0.019848534538918564
0.005305253670633506	0.021274079560860235	-0.009623810131968294
-0.0030949458495017203	0.030082628705362744	-0.01644895846459993
-0.006687376401846401	0.028146251948425374	-0.009201515745408484
-0.006730318138376337	0.030026932688331898	-0.0016431049112223955
-0.0008548439532665282	0.021882299968308372	0.002514107801981484
0.006204857113572376	0.008419515981993054	-0.0027984477704001056
0.012325330683269615	-0.002593994856645798	-0.0034903510267039837
0.017622842437129874	-0.007561329586326628	-0.005373306184349901
0.020709957728022085	-0.013949588083702336	-0.010108692605548971
0.01970718985453654	-0.014104226485461314	-0.010371661940141497
0.014385288813036001	-0.01290212323294839	-0.006757145326638703
0.01244147434603263	-0.009059621165950549	0.001293938138490049
0.011834896310889414	-0.004663423363764578	-0.0016115357759038385
0.01309010221650012	-0.005970481909919303	-0.005401942381419802
0.010721769760114162	0.003591009189495123	-0.012470538284201018
0.006079966219024193	0.011983427744998998	-0.007618081305107707
0.002970316678911098	0.027058316555953876	-0.004786050597258579
0.0032976820717648026	0.029491766014222244	-0.009349722478428447
0.004354782362987371	0.029946029386990862	-0.01802626822445137
0.002389853565608332	0.031516185717655215	-0.023978214717698426
-0.004659049608728367	0.037566342155979135	-0.01814885880031384
-0.012295733337016352	0.03926246389929583	-0.015152023074534459
-0.014689896454068188	0.03364979233088649	-0.008314452473157517
-0.01452255951557297	0.02771892713406455	-0.011530948764491308
-0.01470577707069507	0.025420997568880527	-0.01091348304722245
-0.013853070477919402	0.026354326026595137	-0.015886200686421277
-0.012331512558361409	0.03184689636841557	-0.0174147052608684
-0.007051051152085044	0.027085755821437005	-0.017267152325395108
-0.0006383464964600017	0.02293030946363206	-0.02588987455601114
0.002547422226565905	0.018264423740287472	-0.034470691048574816
0.003867165736413171	0.020601256713970527	-0.03818152744250985
-0.0005269238105463388	0.025157525046188827	-0.03880261005057482
-0.010974070744986074	0.028032925016845192	-0.03566522798042126
-0.02477110804981615	0.02682918647522742	-0.02060428488441656
-0.033759151942834124	0.019569665094370713	-0.009739591046702054
-0.043060458636522386	0.004711392144010912	-0.014927630150094087
-0.045913100964330655	-0.0016953726831792765	-0.007459090042500199
-0.04735361633165613	-0.007890081971892096	-0.009206804757912641
-0.04638768538646727	-0.00947980246760784	-0.013230211215357064
-0.04874739832817146	-0.016414659100297005	-0.022157946255350752
-0.05023136040081756	-0.02214154989161147	-0.02060320200188751
-0.052789461398624477	-0.024562217970795715	-0.019476996735565612
-0.05288587241201566	-0.023387277160967754	-0.01602678169219278
-0.05306590608854984	-0.020494492860389533	-0.02258143290838868
-0.05309785229216629	-0.01997389382011095	-0.02626901712690401
-0.05585801978553471	-0.0214687489627405	-0.02723838471990867
-0.05870248830162055	-0.02563212347758232	-0.02136122295222121
-0.058347088032271996	-0.02842861705493366	-0.018142577999170836
-0.054257492846086317	-0.028613373242386997	-0.01910005813366923
-0.05529240471828819	-0.026847118862799044	-0.01713131820212825
-0.05441343868266303	-0.02327998814319292	-0.018275185568649904
-0.056979063437225065	-0.022831196646253247	-0.017926954788813815
-0.05183845852711877	-0.021908872815457815	-0.015251252934543366
-0.05283356956324181	-0.025334911878101548	-0.015330123345085683
-0.05335512642674348	-0.023952365693788457	-0.016417724190246945
-0.05489253470789702	-0.02477816202488122	-0.024826341131220935
-0.05438438175472187	-0.01935386076970531	-0.022778266472629143
-0.05260325440823466	-0.016272301077784688	-0.022930492937935452
-0.05173728543119348	-0.016313150439409195	-0.02157429639205588
-0.05126749286754487	-0.016615823252065332	-0.022678742788915233
-0.05147876407034266	-0.017306983672796407	-0.021013764500988824
-0.05302354745591984	-0.010275942011739606	-0.019155111983352846
-0.04733860753803518	-0.003591004986760647	-0.024271543444611104
-0.029710509641754774	0.013628844631693582	-0.023273484961491498
-0.010998972404431021	0.025395595892747515	-0.020132677620549072
-0.0005529319334102785	0.018791827560545815	-0.03591827551244423
0.014139937487883015	8.145116115939998e-05	-0.04180715759187219
0.015820905900145326	-0.01065386201139988	-0.03448341910880971
0.015256171123058514	-0.012775216559665518	-0.024143561398058237
0.01464319641322641	-0.014715865352837816	-0.01702223590258566
0.018262820568067183	-0.01993943309832244	-0.019058842871622007
0.01958309998968698	-0.026409289077753757	-0.007792776363562261
0.02181023933452649	-0.029846558076103938	-0.0015782947222244582
0.021621709308221854	-0.028782772074739487	0.003562609793916531
0.02227780034448106	-0.02900914667623	0.0037269907332817265
0.02091836869253462	-0.021870427756440127	0.0060926896350490325
0.020862262901984435	-0.02074381756496542	0.011052251761293317
0.02028585207657799	-0.018598619768601457	0.014099085352270425
0.019390072230513363	-0.019719574264345268	0.01830718957380779
0.017665634913592534	-0.018676861422759664	0.02173911817152053
0.0174924687181402	-0.015358240468831226	0.01395375360003784
0.018649105213994835	-0.018408501356637883	0.007613249567864331
0.02000017236123047	-0.016782826682168062	0.00018471470708579865
0.019110204601237003	-0.017182749398271493	-0.0007506148904711345
0.016944994127203527	-0.011005367495045588	-0.0021267382395649126
0.01501910817485138	-0.006412760733453694	-0.003580475203793671
0.016726538460053335	0.0016378048907975398	-0.004260020396068431
0.0175150113935313	0.0028697555752784133	-0.002036471041241529
0.01695848435342143	0.009208121397676279	-0.005140559764247234
0.0115503626653527	0.016857726350186935	0.0014978730958490477
0.006667124486438621	0.024158375774076826	0.002076800535079237
0.005272740937285997	0.024886146033281983	0.011336158390537775
0.004793822938777111	0.026333522000341784	0.008006161546502981
0.004778639055328751	0.028338147085183486	0.008335747854421888
0.00426287496551033	0.030630112730753178	-0.0034960091564833736
0.00609607804561404	0.02719600508268595	0.0001496344550767515
0.010191162647209488	0.02062298599279293	-0.002804924841839246
0.011195957631379247	0.013213818834105587	0.01265869798619316
0.01314120144954516	0.009952442873387079	0.006552036981343936
0.014541695511839543	0.0020435898154480487	0.008341659675416035
0.016978615491775623	-0.003762645098245221	-0.004728949845814467
0.01865463399275152	-0.0107956913322105	-0.00214321246479076
0.01856573580274223	-0.009905370960294504	0.00024814241847519874
0.01878008609647645	-0.010412071792612245	0.0009595686042459042
0.016266129221036905	-0.0027078747598374793	-0.004579685921230248
0.01122605938368081	0.012219876356016414	-0.010324274555085264
0.006823698636743139	0.02349642050798126	-0.013815684543583423
0.0041491431272374256	0.029922223471364157	-0.015322301094849694
0.00778156912613599	0.025527964335675266	-0.01926473063972416
0.004543027020697432	0.026372496427130243	-0.02070093720689696
-0.00320883857634028	0.0231547460764237	-0.0285926370027269
-0.006378079365049529	0.0307811186241521	-0.009803615490936248
-0.00856609720858523	0.03457694897482799	0.000948894296232029
-0.007183415224549237	0.03868465199718376	0.0010232753909132017
-0.005691040648554437	0.038030467063179904	-0.007095990764482628
0.0015646145471292711	0.04053422339594035	-0.010882587793068063
0.002008832046657414	0.03993794049751426	-0.012874285393532473
0.00014838626826454531	0.038674925232462534	-0.01410423744469597
0.0017710655354497738	0.028293400308822984	-0.014635161910652133
0.009598367597769284	0.008666890628208943	-0.014920566715975622
0.017373557372388382	-0.005503688027522216	-0.01335810135349217
0.020229487532032214	-0.013203038206430312	-0.007764220616888699
0.020706631650297132	-0.018626590385938432	-0.006466861380790098
0.018124285439646177	-0.01631283145860127	-0.010860116803795276
0.01720751269174617	-0.012897176154578128	-0.022091559606594598
0.016862473631934907	-0.007405007583350028	-0.025905641964437384
0.01650493421437143	-0.008042192387882832	-0.016658190795322735
0.01717812203724892	-0.008570538513628602	-0.01996261201300796
0.014094143787877007	0.000657659140161297	-0.0243144939687625
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
0.010789675323228994	0.013893366763345938	-0.024027575588413383
0.00563966093053312	0.02520794536966258	-0.021083137585497916
0.0013756313320527794	0.028239301762084126	-0.025258506937208047
-0.0010806624481229728	0.027553249505473127	-0.031058477060063684
-0.004359411708544364	0.02641760736323463	-0.038783468406871614
-0.003621759498983937	0.02667539988338237	-0.035360239698327564
-0.002504358416044387	0.02406313420907915	-0.04942149388722394
-0.005142899490003033	0.02152725180707883	-0.037143806095202785
