#	start	end	score	density
1	1	15	3.0	0.373
2	16	20	1.0	2.275
3	21	26	1.0	0.97
4	27	32	6.0	0.591
5	33	52	5.0	1.032
6	53	83	4.0	0.745
7	84	92	8.0	1.435
8	93	104	3.0	1.297
9	105	109	7.0	0.868
10	110	122	10.0	1.084
11	123	159	6.0	0.859
12	160	175	8.0	0.689
13	176	188	7.0	0.863
14	189	196	7.0	0.74
15	197	209	3.0	0.659
16	210	231	10.0	0.729
17	232	262	9.0	0.82
18	263	267	2.0	0.803
19	268	276	5.0	0.54
20	277	281	3.0	0.88
21	282	325	7.0	0.873
22	326	335	8.0	0.702
23	336	349	8.0	0.738
24	350	366	5.0	1.183
25	367	372	5.0	0.974
26	373	377	4.0	0.926
27	378	393	9.0	1.094
28	394	400	7.0	1.147
29	401	432	10.0	0.996
30	433	446	7.0	0.972
31	447	467	5.0	1.039
32	468	473	9.0	0.976
33	474	499	7.0	1.103
34	500	509	3.0	0.887
35	510	592	4.0	0.082
36	593	603	8.0	0.478
37	604	628	5.0	1.113
38	629	638	4.0	0.924
39	639	647	3.0	0.816
40	648	655	8.0	1.164
41	656	670	3.0	1.395
42	671	677	5.0	0.941
43	678	689	5.0	1.057
44	690	704	2.0	0.738
45	705	716	3.0	0.345
46	717	723	5.0	0.762
47	724	741	7.0	1.164
48	742	754	9.0	1.075
49	755	787	4.0	0.932
50	788	807	8.0	0.772
51	808	841	10.0	1.017
52	842	856	2.0	1.158
53	857	869	1.0	1.077
54	870	874	1.0	0.705
55	875	880	3.0	1.138
56	881	889	4.0	1.272
57	890	902	2.0	1.189
58	903	907	6.0	1.693
59	908	916	5.0	1.447
60	917	926	6.0	0.972
61	927	944	7.0	1.362
62	945	953	5.0	0.826
63	954	958	5.0	1.667
64	959	963	4.0	1.535
65	964	971	6.0	1.031
66	972	985	2.0	1.466
67	986	991	4.0	1.126
68	992	1016	9.0	1.137
69	1017	1037	4.0	0.801
70	1038	1043	7.0	1.013
71	1044	1050	2.0	0.969
72	1051	1056	3.0	0.64
73	1057	1066	6.0	1.018
74	1067	1098	7.0	0.927
75	1099	1113	7.0	0.856
76	1114	1120	4.0	2.127
77	1121	1136	10.0	1.111
78	1137	1162	6.0	1.042
79	1163	1167	3.0	1.17
80	1168	1172	6.0	0.729
81	1173	1210	7.0	1.271
82	1211	1261	10.0	0.228
