#	start	end	rich in A	type
chr3	1	44	0.39	B
chr3	45	185	0.41	A
chr3	186	200	0.40	B
chr3	201	202	0.80	A
chr3	203	232	0.38	B
chr3	233	246	0.43	A
chr3	247	255	0.43	B
chr3	256	259	0.52	A
chr3	260	273	0.41	B
chr3	274	284	0.43	A
chr3	285	297	0.40	B
chr3	298	339	0.41	A
chr3	340	369	0.39	B
chr3	370	376	0.49	A
chr3	377	377	nan	B
chr3	378	388	0.50	A
chr3	389	389	nan	B
chr3	390	541	0.42	A
chr3	542	566	0.43	B
chr3	567	601	0.43	A
chr3	602	604	0.58	B
chr3	605	605	nan	A
chr3	606	606	nan	B
chr3	607	624	0.42	A
chr3	625	638	0.42	B
chr3	639	646	0.47	A
chr3	647	652	0.48	B
chr3	653	668	0.41	A
chr3	669	674	0.47	B
chr3	675	677	0.59	A
chr3	678	690	0.42	B
chr3	691	694	0.54	A
chr3	695	718	0.41	B
chr3	719	732	0.47	A
chr3	733	976	0.32	B
chr3	977	977	nan	A
chr3	978	981	0.49	B
chr3	982	1151	0.38	A
chr3	1152	1152	nan	B
chr3	1153	1157	0.48	A
chr3	1158	1189	0.38	B
chr3	1190	1206	0.43	A
chr3	1207	1210	0.48	B
chr3	1211	1300	0.45	A
chr3	1301	1303	0.58	B
chr3	1304	1316	0.42	A
chr3	1317	1318	0.78	B
chr3	1319	1326	0.44	A
chr3	1327	1330	0.53	B
chr3	1331	1350	0.46	A
chr3	1351	1355	0.51	B
chr3	1356	1369	0.44	A
chr3	1370	1377	0.45	B
chr3	1378	1439	0.42	A
chr3	1440	1443	0.48	B
chr3	1444	1444	nan	A
chr3	1445	1454	0.39	B
chr3	1455	1473	0.38	A
chr3	1474	1477	0.48	B
chr3	1478	1664	0.38	A
chr3	1665	1665	nan	B
chr3	1666	1799	0.38	A
chr3	1800	1802	0.56	B
chr3	1803	1979	0.41	A
