#	start	end	rich in A	type
chr12	2	22	0.46	A
chr12	23	24	0.94	B
chr12	25	25	nan	A
chr12	26	27	0.97	B
chr12	28	36	0.55	A
chr12	37	37	nan	B
chr12	38	39	0.91	A
chr12	40	60	0.45	B
chr12	61	84	0.48	A
chr12	85	90	0.52	B
chr12	91	91	nan	A
chr12	92	95	0.54	B
chr12	96	98	0.63	A
chr12	99	105	0.45	B
chr12	106	106	nan	A
chr12	107	107	nan	B
chr12	108	109	0.76	A
chr12	110	112	0.55	B
chr12	113	113	nan	A
chr12	114	122	0.46	B
chr12	123	135	0.46	A
chr12	136	145	0.45	B
chr12	146	146	nan	A
chr12	147	158	0.42	B
chr12	159	161	0.56	A
chr12	162	193	0.38	B
chr12	194	194	nan	A
chr12	195	195	nan	B
chr12	196	197	0.84	A
chr12	198	216	0.39	B
chr12	217	217	nan	A
chr12	218	227	0.42	B
chr12	228	228	nan	A
chr12	229	254	0.39	B
chr12	255	256	0.80	A
chr12	257	261	0.49	B
chr12	262	265	0.54	A
chr12	266	268	0.57	B
chr12	269	280	0.43	A
chr12	281	308	0.40	B
chr12	309	310	0.80	A
chr12	311	311	nan	B
chr12	312	329	0.45	A
chr12	330	397	0.22	B
chr12	398	399	0.74	A
chr12	400	425	0.38	B
chr12	426	430	0.50	A
chr12	431	431	nan	B
chr12	432	432	nan	A
chr12	433	441	0.41	B
chr12	442	443	0.77	A
chr12	444	455	0.40	B
chr12	456	458	0.59	A
chr12	459	459	nan	B
chr12	460	460	nan	A
chr12	461	461	nan	B
chr12	462	464	0.55	A
chr12	465	465	nan	B
chr12	466	471	0.47	A
chr12	472	476	0.48	B
chr12	477	477	nan	A
chr12	478	480	0.60	B
chr12	481	488	0.51	A
chr12	489	489	nan	B
chr12	490	550	0.47	A
chr12	551	560	0.42	B
chr12	561	584	0.49	A
chr12	585	628	0.37	B
chr12	629	632	0.54	A
chr12	633	642	0.42	B
chr12	643	653	0.45	A
chr12	654	656	0.58	B
chr12	657	663	0.45	A
chr12	664	690	0.41	B
chr12	691	710	0.42	A
chr12	711	719	0.42	B
chr12	720	723	0.51	A
chr12	724	747	0.37	B
chr12	748	748	nan	A
chr12	749	757	0.39	B
chr12	758	773	0.41	A
chr12	774	799	0.38	B
chr12	800	803	0.50	A
chr12	804	886	0.36	B
chr12	887	887	nan	A
chr12	888	888	nan	B
chr12	889	899	0.41	A
chr12	900	932	0.38	B
chr12	933	944	0.45	A
chr12	945	945	nan	B
chr12	946	969	0.43	A
chr12	970	988	0.41	B
chr12	989	990	0.85	A
chr12	991	1005	0.41	B
chr12	1006	1006	nan	A
chr12	1007	1017	0.44	B
chr12	1018	1018	nan	A
chr12	1019	1021	0.61	B
chr12	1022	1022	nan	A
chr12	1023	1042	0.42	B
chr12	1043	1057	0.45	A
chr12	1058	1066	0.48	B
chr12	1067	1067	nan	A
chr12	1068	1073	0.49	B
chr12	1074	1075	0.79	A
chr12	1076	1089	0.48	B
chr12	1090	1130	0.47	A
chr12	1131	1134	0.59	B
chr12	1135	1139	0.62	A
chr12	1140	1142	0.72	B
chr12	1143	1143	nan	A
chr12	1144	1164	0.46	B
chr12	1165	1177	0.48	A
chr12	1178	1183	0.55	B
chr12	1184	1186	0.68	A
chr12	1187	1201	0.46	B
chr12	1202	1256	0.49	A
chr12	1257	1313	0.44	B
chr12	1314	1314	nan	A
chr12	1315	1317	0.74	B
chr12	1318	1318	nan	A
chr12	1319	1319	nan	B
chr12	1320	1320	nan	A
chr12	1321	1321	nan	B
chr12	1322	1334	0.45	A
chr12	1335	1339	0.56	B
