#	start	end	rich in A	type
chr1	8	22	0.47	A
chr1	23	23	nan	B
chr1	24	24	nan	A
chr1	26	65	0.49	B
chr1	66	67	1.11	A
chr1	68	81	0.51	B
chr1	82	82	nan	A
chr1	83	89	0.51	B
chr1	90	90	nan	A
chr1	91	91	nan	B
chr1	92	92	nan	A
chr1	93	93	nan	B
chr1	94	94	nan	A
chr1	95	96	1.02	B
chr1	97	98	1.02	A
chr1	99	99	nan	B
chr1	100	102	0.70	A
chr1	103	103	nan	B
chr1	104	105	0.87	A
chr1	106	117	0.54	B
chr1	118	118	nan	A
chr1	119	163	0.41	B
chr1	164	173	0.55	A
chr1	174	174	nan	B
chr1	175	176	1.01	A
chr1	177	177	nan	B
chr1	178	179	1.02	A
chr1	180	209	0.50	B
chr1	210	212	0.70	A
chr1	213	214	0.77	B
chr1	215	218	0.62	A
chr1	219	219	nan	B
chr1	220	226	0.59	A
chr1	227	231	0.61	B
chr1	232	245	0.51	A
chr1	246	246	nan	B
chr1	247	291	0.49	A
chr1	292	314	0.48	B
chr1	315	315	nan	A
chr1	316	316	nan	B
chr1	317	317	nan	A
chr1	318	318	nan	B
chr1	319	319	nan	A
chr1	320	320	nan	B
chr1	321	330	0.54	A
chr1	331	331	nan	B
chr1	332	332	nan	A
chr1	333	400	0.46	B
chr1	401	401	nan	A
chr1	402	402	nan	B
chr1	403	404	0.95	A
chr1	405	405	nan	B
chr1	406	407	0.83	A
chr1	408	408	nan	B
chr1	409	414	0.54	A
chr1	415	415	nan	B
chr1	416	416	nan	A
chr1	417	417	nan	B
chr1	418	418	nan	A
chr1	419	423	0.63	B
chr1	424	425	0.85	A
chr1	426	426	nan	B
chr1	427	448	0.48	A
chr1	449	450	0.88	B
chr1	451	455	0.60	A
chr1	456	456	nan	B
chr1	457	463	0.50	A
chr1	464	465	0.82	B
chr1	466	467	0.89	A
chr1	468	491	0.47	B
chr1	492	508	0.42	A
chr1	509	521	0.44	B
chr1	522	522	nan	A
chr1	523	523	nan	B
chr1	524	532	0.48	A
chr1	533	536	0.59	B
chr1	537	537	nan	A
chr1	538	538	nan	B
chr1	539	539	nan	A
chr1	540	548	0.53	B
chr1	549	549	nan	A
chr1	550	692	0.41	B
chr1	693	693	nan	A
chr1	694	698	0.47	B
chr1	699	699	nan	A
chr1	700	701	0.71	B
chr1	702	704	0.53	A
chr1	705	705	nan	B
chr1	706	706	nan	A
chr1	707	709	0.57	B
chr1	710	758	0.37	A
chr1	759	759	nan	B
chr1	760	760	nan	A
chr1	761	790	0.40	B
chr1	791	792	0.73	A
chr1	793	797	0.44	B
chr1	798	803	0.43	A
