#	start	end	rich in A	type
chr22	163	181	0.36	B
chr22	182	186	0.60	A
chr22	187	187	nan	B
chr22	190	224	0.39	A
chr22	225	226	0.88	B
chr22	227	227	nan	A
chr22	228	228	nan	B
chr22	229	229	nan	A
chr22	230	234	0.58	B
chr22	235	238	0.70	A
chr22	239	239	nan	B
chr22	240	250	0.49	A
chr22	251	252	0.92	B
chr22	253	255	0.73	A
chr22	256	291	0.46	B
chr22	292	325	0.49	A
chr22	326	357	0.45	B
chr22	358	401	0.52	A
chr22	402	403	0.82	B
chr22	404	438	0.50	A
chr22	439	443	0.59	B
chr22	444	445	1.00	A
chr22	446	450	0.64	B
chr22	451	473	0.50	A
chr22	474	501	0.51	B
chr22	502	513	0.53	A
