# EV_1 (96.2257)	EV_2 (21.8111)	EV_3 (12.0177)
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
-0.02236696042644838	-0.012530919360327335	0.014237216614227801
-0.026251997240651498	-0.01947716636343769	0.012327219143922978
nan	nan	nan
nan	nan	nan
-0.028316309894314343	-0.017497887768419096	0.020240747458610747
-0.03234700690703668	-0.013947672163392984	0.011398623535476889
-0.02904277023652394	-0.010061383211171787	0.011916772686512082
-0.028629088473286775	-0.013272108176908413	0.0054506898764767504
-0.03029188877172699	-0.016829076512924642	0.001840342239837086
nan	nan	nan
-0.030914017057352375	-0.01930975742219649	-0.006454817172766924
-0.03672434432053916	-0.026031678344642765	-0.00745612040916924
-0.0486092103607475	-0.01992760018386568	0.014990919193226593
-0.051751167800724106	-0.018613445454780938	0.011194381202832726
-0.04850303574226314	-0.016448184967317002	0.002589617444546194
-0.044163272493660775	-0.013235624174243281	-0.006096723810032824
-0.03580707303635202	-0.005936897761158787	-0.012434999077556397
-0.007757202841766897	0.006902788463907787	-0.0282787521752312
0.003645998483991112	0.023070666759307065	-0.013134848230642952
0.005214159662424726	0.031152323503958898	-0.022363502282702265
0.007836442397513906	0.0276000195282157	-0.027918436103227265
0.006791020225512136	0.021674955817518906	-0.03735623545638171
0.00839197917977497	0.015483453613061991	-0.027602079113681427
0.007833272634928213	0.010092235778155063	-0.027155750765487673
0.011986791436681857	0.009754391477856263	-0.010438185643484294
0.01585798958663388	0.010738743567780174	-0.0020711986310811004
0.01988558763640454	0.008281185435208656	0.012320764417113866
0.019060305262534494	0.0010722896641978494	0.00887152993860857
0.019859294129229273	0.004651783689286604	0.018850992825777502
0.014904159149060299	0.019253356923192008	-0.005805020461467705
0.008529996679898674	0.0318345179691716	-0.01931894128061912
0.0033622504244599635	0.03762694872366592	-0.03971874462172279
-0.0006134830258236122	0.028771278451525068	-0.04689139771345452
-0.0019446964984989076	0.033729729317699686	-0.05596495540639899
-0.004496403310224831	0.029983747523341587	-0.055083820135380594
-0.003865420020571851	0.036815042095774166	-0.052196740967691765
-0.0020168246064328245	0.0378717556944619	-0.035817664037488865
0.0019388652983677568	0.04153887550197464	-0.03197367006780837
0.006442186698745757	0.04334876317602879	-0.03694189837928472
0.013916103908011667	0.03311959853424319	-0.03233885987272323
0.019532287102075115	0.014824779639416103	-0.004048349229410598
0.02036542628080846	0.0007600856574812695	0.01905241026608537
