#	start	end	score	density
1	1	339	4.0	0.0
2	340	345	6.0	0.747
3	346	351	10.0	1.031
4	352	361	5.0	1.158
5	362	373	10.0	1.07
6	374	394	7.0	0.714
7	395	399	10.0	1.49
8	400	406	6.0	1.271
9	407	440	5.0	0.382
10	441	446	10.0	0.843
11	447	455	6.0	0.829
12	456	466	5.0	0.922
13	467	484	4.0	0.919
14	485	500	10.0	0.743
15	501	512	5.0	0.871
16	513	524	10.0	0.975
17	525	535	10.0	1.253
18	536	542	6.0	1.157
19	543	568	8.0	1.065
20	569	580	10.0	1.135
21	581	593	10.0	0.954
22	594	600	6.0	1.018
23	601	610	10.0	1.125
24	611	617	3.0	1.158
25	618	635	5.0	0.921
26	636	658	10.0	0.884
27	659	668	10.0	1.166
28	669	709	10.0	1.246
29	710	714	10.0	0.92
30	715	732	10.0	1.08
31	733	738	10.0	0.68
32	739	753	4.0	1.092
33	754	758	6.0	1.314
34	759	768	9.0	0.868
35	769	782	10.0	1.177
36	783	793	5.0	0.88
37	794	798	8.0	1.112
38	799	816	7.0	1.117
39	817	822	6.0	1.171
40	823	828	10.0	0.879
41	829	835	3.0	0.555
42	836	842	5.0	1.153
43	843	858	9.0	0.969
44	859	872	10.0	1.048
45	873	887	5.0	1.128
46	888	902	10.0	1.037
47	903	910	3.0	0.836
48	911	919	10.0	0.908
49	920	926	4.0	1.103
50	927	935	10.0	0.904
51	936	942	5.0	0.491
52	943	957	10.0	0.854
53	958	988	9.0	1.161
54	989	997	5.0	0.999
55	998	1002	10.0	1.018
56	1003	1013	3.0	0.808
57	1014	1027	10.0	0.759
