#	start	end	score	density
1	1	197	6.0	0.006
2	198	204	8.0	0.464
3	205	213	10.0	0.63
4	214	219	10.0	0.516
5	220	287	6.0	0.021
6	288	313	10.0	1.069
7	314	341	5.0	1.134
8	342	346	9.0	1.122
9	347	375	10.0	1.063
10	376	380	5.0	1.461
11	381	386	10.0	1.236
12	387	538	10.0	1.141
13	539	553	10.0	1.068
14	554	562	6.0	1.013
15	563	603	10.0	1.073
16	604	608	5.0	0.995
17	609	617	7.0	1.216
18	618	649	10.0	1.141
19	650	662	10.0	1.116
20	663	673	10.0	1.24
21	674	680	8.0	1.28
22	681	698	7.0	1.275
23	699	705	5.0	1.257
24	706	715	10.0	1.19
25	716	720	10.0	1.3
26	721	750	10.0	1.284
27	751	756	7.0	1.4
28	757	767	9.0	1.341
29	768	781	10.0	1.147
30	782	797	10.0	1.363
31	798	811	10.0	1.326
32	812	817	9.0	1.437
33	818	822	5.0	1.253
34	823	850	10.0	1.306
35	851	859	8.0	1.274
36	860	873	3.0	1.195
37	874	882	10.0	1.158
38	883	889	9.0	0.98
39	890	903	9.0	1.155
40	904	911	4.0	1.081
41	912	917	4.0	1.046
42	918	926	4.0	1.226
43	927	933	4.0	1.502
44	934	939	3.0	0.996
45	940	947	5.0	1.555
46	948	963	10.0	1.137
