#	start	end	score	density
1	1	12	5.0	1.79
2	13	35	6.0	1.235
3	36	59	6.0	2.229
4	60	79	10.0	2.528
5	80	84	5.0	2.481
6	85	89	5.0	1.382
7	90	99	7.0	1.652
8	100	117	8.0	1.514
9	118	125	3.0	2.152
10	126	173	7.0	2.003
11	174	179	8.0	3.324
12	180	194	9.0	1.716
13	195	201	8.0	1.954
14	202	206	5.0	0.862
15	207	211	10.0	0.89
16	212	230	3.0	1.158
17	231	235	3.0	1.437
18	236	254	8.0	1.093
19	255	273	10.0	1.127
20	274	298	4.0	1.206
21	299	303	4.0	1.079
22	304	309	10.0	0.949
23	310	320	7.0	1.004
24	321	325	10.0	0.988
25	326	350	10.0	1.135
26	351	356	9.0	1.118
27	357	372	9.0	1.017
28	373	415	10.0	1.104
29	416	436	10.0	0.937
30	437	444	4.0	0.873
31	445	450	4.0	0.735
32	451	455	6.0	0.954
33	456	489	10.0	0.99
34	490	508	10.0	1.126
35	509	517	10.0	2.201
36	518	541	10.0	1.195
37	542	727	10.0	1.073
38	728	748	10.0	1.202
39	749	761	8.0	1.306
40	762	775	10.0	1.28
41	776	789	6.0	1.642
42	790	800	3.0	2.138
43	801	818	10.0	1.668
44	819	825	10.0	1.26
45	826	853	4.0	1.067
46	854	894	9.0	1.092
47	895	948	10.0	1.137
48	949	962	7.0	1.026
49	963	982	10.0	1.355
50	983	993	10.0	0.346
51	994	1059	7.0	0.027
52	1060	1103	10.0	1.166
53	1104	1124	8.0	1.065
54	1125	1158	10.0	1.163
55	1159	1310	4.0	1.118
56	1311	1366	10.0	1.056
57	1367	1385	8.0	1.098
58	1386	1404	3.0	0.948
59	1405	1409	4.0	0.984
60	1410	1429	10.0	1.01
61	1430	1439	4.0	1.391
62	1440	1447	8.0	1.053
63	1448	1478	10.0	1.095
64	1479	1483	10.0	1.47
65	1484	1500	6.0	1.184
66	1501	1515	10.0	1.229
67	1516	1529	8.0	1.185
68	1530	1541	9.0	1.313
69	1542	1546	4.0	1.126
70	1547	1560	3.0	1.179
71	1561	1565	5.0	0.962
72	1566	1572	9.0	0.913
73	1573	1597	10.0	0.961
74	1598	1625	5.0	1.059
75	1626	1640	5.0	1.097
76	1641	1646	10.0	0.924
77	1647	1664	5.0	1.128
78	1665	1691	10.0	1.204
79	1692	1710	5.0	1.144
80	1711	1719	5.0	1.202
81	1720	1741	5.0	1.011
82	1742	1747	5.0	0.842
83	1748	1756	10.0	1.167
84	1757	1761	5.0	1.296
85	1762	1789	10.0	1.102
86	1790	1802	6.0	1.156
87	1803	1809	5.0	0.884
88	1810	1818	8.0	1.085
89	1819	1894	10.0	0.983
90	1895	1899	4.0	1.004
91	1900	1904	5.0	0.781
92	1905	1911	4.0	1.006
93	1912	1921	10.0	0.977
94	1922	1980	8.0	1.032
95	1981	2018	9.0	1.024
96	2019	2067	10.0	1.061
97	2068	2081	10.0	1.186
98	2082	2098	10.0	1.106
99	2099	2128	3.0	0.95
100	2129	2144	5.0	0.923
101	2145	2173	8.0	0.985
102	2174	2178	10.0	1.21
103	2179	2192	6.0	1.24
104	2193	2206	7.0	0.998
105	2207	2218	10.0	1.114
106	2219	2230	8.0	1.335
107	2231	2260	10.0	1.039
108	2261	2278	6.0	1.009
109	2279	2283	5.0	0.783
110	2284	2313	10.0	0.984
111	2314	2384	10.0	0.988
112	2385	2409	6.0	1.063
113	2410	2420	7.0	1.096
114	2421	2442	5.0	1.043
115	2443	2454	10.0	1.009
116	2455	2472	4.0	1.103
117	2473	2478	7.0	1.001
118	2479	2505	9.0	0.943
119	2506	2524	10.0	0.973
120	2525	2570	10.0	1.004
121	2571	2582	7.0	0.836
122	2583	2596	6.0	1.137
123	2597	2602	5.0	0.78
124	2603	2678	9.0	0.957
125	2679	2760	6.0	1.011
126	2761	2798	10.0	0.915
127	2799	2810	9.0	1.538
128	2811	2836	6.0	1.053
129	2837	2882	10.0	0.947
130	2883	2889	8.0	1.197
131	2890	2901	10.0	1.316
132	2902	2921	6.0	1.165
133	2922	2931	6.0	1.173
134	2932	2942	3.0	1.036
135	2943	2960	7.0	1.037
136	2961	2971	9.0	1.142
137	2972	2976	6.0	1.213
138	2977	3018	5.0	1.005
139	3019	3023	4.0	0.954
140	3024	3040	10.0	1.135
141	3041	3074	7.0	1.225
142	3075	3092	8.0	1.151
143	3093	3109	10.0	1.082
144	3110	3114	7.0	0.752
145	3115	3127	6.0	0.997
146	3128	3135	7.0	1.163
147	3136	3183	10.0	0.955
148	3184	3192	10.0	1.12
149	3193	3208	7.0	1.072
150	3209	3268	10.0	1.096
151	3269	3276	4.0	0.967
152	3277	3284	4.0	0.709
153	3285	3289	10.0	0.837
154	3290	3314	8.0	1.018
155	3315	3320	8.0	1.478
156	3321	3328	10.0	1.522
157	3329	3341	10.0	1.173
158	3342	3382	10.0	1.01
159	3383	3397	7.0	1.028
160	3398	3411	10.0	1.166
161	3412	3420	8.0	1.22
162	3421	3478	10.0	1.033
163	3479	3487	4.0	1.065
164	3488	3505	10.0	1.048
165	3506	3512	7.0	1.007
166	3513	3530	6.0	1.0
167	3531	3537	7.0	1.071
168	3538	3546	10.0	1.043
169	3547	3561	4.0	1.059
170	3562	3566	4.0	0.832
171	3567	3632	5.0	1.122
172	3633	3640	5.0	1.235
173	3641	3677	7.0	1.031
174	3678	3682	3.0	0.863
175	3683	3687	10.0	0.774
176	3688	3711	6.0	2.52
177	3712	3716	6.0	1.542
178	3717	3724	6.0	1.071
179	3725	3729	6.0	1.117
180	3730	3743	8.0	1.117
181	3744	3750	7.0	1.561
182	3751	3756	6.0	0.822
183	3757	3763	4.0	0.92
184	3764	3769	4.0	0.861
185	3770	3804	4.0	1.146
186	3805	3809	7.0	1.274
187	3810	3814	7.0	0.566
188	3815	3824	10.0	0.13
