#	start	end	rich in A	type
chr14	191	205	0.34	B
chr14	206	216	0.47	A
chr14	217	219	0.63	B
chr14	220	232	0.44	A
chr14	233	238	0.56	B
chr14	239	239	nan	A
chr14	240	240	nan	B
chr14	241	245	0.54	A
chr14	246	248	0.77	B
chr14	249	257	0.46	A
chr14	258	307	0.37	B
chr14	308	314	0.44	A
chr14	315	318	0.55	B
chr14	319	350	0.41	A
chr14	351	356	0.51	B
chr14	357	357	nan	A
chr14	358	358	nan	B
chr14	359	411	0.39	A
chr14	412	416	0.43	B
chr14	417	417	nan	A
chr14	418	447	0.36	B
chr14	448	448	nan	A
chr14	449	450	0.74	B
chr14	451	465	0.40	A
chr14	466	475	0.38	B
chr14	476	477	0.70	A
chr14	478	480	0.53	B
chr14	481	481	nan	A
chr14	482	494	0.38	B
chr14	495	502	0.45	A
chr14	503	512	0.45	B
chr14	513	531	0.43	A
chr14	532	537	0.47	B
chr14	538	538	nan	A
chr14	539	539	nan	B
chr14	540	540	nan	A
chr14	541	541	nan	B
chr14	542	542	nan	A
chr14	543	544	0.77	B
chr14	545	545	nan	A
chr14	546	546	nan	B
chr14	547	547	nan	A
chr14	548	558	0.46	B
chr14	559	628	0.40	A
chr14	629	629	nan	B
chr14	630	631	0.73	A
chr14	632	632	nan	B
chr14	633	648	0.43	A
chr14	649	654	0.54	B
chr14	655	657	0.68	A
chr14	658	658	nan	B
chr14	659	678	0.41	A
chr14	679	679	nan	B
chr14	680	680	nan	A
chr14	681	684	0.57	B
chr14	685	685	nan	A
chr14	686	698	0.47	B
chr14	699	734	0.44	A
chr14	735	758	0.47	B
chr14	759	761	0.69	A
chr14	762	763	0.79	B
chr14	764	773	0.50	A
chr14	774	778	0.62	B
chr14	779	823	0.41	A
chr14	824	858	0.37	B
chr14	859	860	0.76	A
chr14	861	862	0.76	B
chr14	863	863	nan	A
chr14	864	882	0.39	B
chr14	883	908	0.43	A
chr14	909	910	0.94	B
chr14	911	912	0.93	A
chr14	913	920	0.52	B
chr14	921	925	0.51	A
chr14	926	926	nan	B
chr14	927	929	0.68	A
chr14	930	933	0.63	B
chr14	934	935	1.01	A
chr14	936	937	0.99	B
chr14	938	1000	0.45	A
chr14	1001	1002	1.07	B
chr14	1003	1004	0.90	A
chr14	1005	1014	0.55	B
chr14	1015	1015	nan	A
chr14	1016	1017	0.98	B
chr14	1018	1021	0.64	A
chr14	1022	1049	0.50	B
chr14	1050	1050	nan	A
chr14	1051	1059	0.48	B
chr14	1061	1069	0.46	A
chr14	1070	1073	0.55	B
