#	start	end	rich in A	type
chr1	8	25	0.57	A
chr1	26	65	0.50	B
chr1	66	67	1.11	A
chr1	68	80	0.51	B
chr1	81	116	0.49	A
chr1	117	117	nan	B
chr1	118	120	0.78	A
chr1	121	161	0.41	B
chr1	162	179	0.52	A
chr1	180	193	0.54	B
chr1	194	298	0.48	A
chr1	299	311	0.47	B
chr1	312	335	0.50	A
chr1	336	366	0.46	B
chr1	367	368	0.96	A
chr1	369	396	0.49	B
chr1	397	469	0.46	A
chr1	470	490	0.47	B
chr1	491	508	0.42	A
chr1	509	512	0.53	B
chr1	513	555	0.46	A
chr1	556	575	0.43	B
chr1	576	586	0.45	A
chr1	587	673	0.40	B
chr1	674	676	0.56	A
chr1	677	677	nan	B
chr1	678	692	0.43	A
chr1	693	695	0.57	B
chr1	696	697	0.74	A
chr1	698	699	0.74	B
chr1	700	757	0.37	A
chr1	758	780	0.40	B
chr1	781	785	0.49	A
chr1	786	786	nan	B
chr1	787	864	0.37	A
chr1	865	865	nan	B
chr1	866	866	nan	A
chr1	867	904	0.40	B
chr1	905	907	0.59	A
chr1	908	914	0.45	B
chr1	915	915	nan	A
chr1	916	917	0.83	B
chr1	918	957	0.42	A
chr1	958	962	0.48	B
chr1	963	963	nan	A
chr1	964	964	nan	B
chr1	965	965	nan	A
chr1	966	966	nan	B
chr1	967	967	nan	A
chr1	968	977	0.41	B
chr1	978	978	nan	A
chr1	979	986	0.40	B
chr1	987	999	0.40	A
chr1	1000	1001	0.76	B
chr1	1002	1112	0.38	A
chr1	1113	1115	0.59	B
chr1	1116	1124	0.46	A
chr1	1125	1126	0.94	B
chr1	1127	1521	0.16	A
chr1	1522	1534	0.45	B
chr1	1535	1570	0.49	A
chr1	1571	1581	0.47	B
chr1	1582	1596	0.41	A
chr1	1597	1601	0.57	B
chr1	1602	1604	0.68	A
chr1	1605	1606	0.80	B
chr1	1607	1618	0.49	A
chr1	1619	1620	0.81	B
chr1	1621	1627	0.49	A
chr1	1628	1635	0.44	B
chr1	1636	1645	0.42	A
chr1	1646	1677	0.43	B
chr1	1678	1684	0.48	A
chr1	1685	1726	0.40	B
chr1	1727	1736	0.44	A
chr1	1737	1737	nan	B
chr1	1738	1741	0.53	A
chr1	1742	1790	0.41	B
chr1	1791	1791	nan	A
chr1	1792	1995	0.37	B
chr1	1996	2069	0.45	A
chr1	2070	2257	0.41	B
chr1	2258	2272	0.49	A
chr1	2273	2274	0.72	B
chr1	2275	2277	0.62	A
chr1	2278	2278	nan	B
chr1	2279	2287	0.56	A
chr1	2288	2347	0.44	B
chr1	2348	2349	0.89	A
chr1	2350	2352	0.70	B
chr1	2353	2355	0.63	A
chr1	2356	2493	0.40	B
