# EV_1 (14.5102)	EV_2 (4.0516)	EV_3 (-10.3104)
-0.03875971657865634	-0.027712484537187058	0.01691849321198015
-0.04330886958245922	-0.016292416507284767	0.0199846686778049
-0.04880833827431658	-0.003015378976400522	0.018611728862400624
-0.054349871510540805	0.003505206497682649	0.017461483675095674
-0.05505125494487447	-0.003978201234351678	0.017758875798008875
-0.053390555211155724	-0.013102244326991093	0.019315587673002364
-0.0469853698866218	-0.00980123368626673	0.02094419614179465
-0.04801655797905566	-0.013825919541459931	0.019797268027126662
-0.04773057324871276	-0.017406676983512094	0.018710130965868967
-0.04959135349486288	-0.008364445310117118	0.017778869512565444
-0.04635336845735971	0.002595632981644863	0.01889951112906052
-0.04279389144619249	0.011272052657114166	0.021239636653025265
-0.038786776782547314	0.00671072249078121	0.02067920830791127
-0.03979453610749716	-0.0005560249530021932	0.01922549933905999
-0.043876664591693294	0.002677864680818612	0.022226503385052575
-0.04857647607825261	0.0009314772463138721	0.020318781152190678
-0.047996006651485776	0.005396650218316569	0.01908749757917448
-0.039467989763754444	-0.007972907408717318	0.01764402617006372
-0.037178975462287114	-0.010434010475035924	0.017661461264945943
-0.03657687049227839	-0.023573448748419094	0.017250185420623024
-0.033868408966075285	-0.020535209191360433	0.019109525104722594
-0.03494540256476854	-0.015110843480851805	0.019642063086245956
-0.034175393082640886	-0.011741561989787187	0.01864278999521836
-0.0454838410033225	-0.005808998645390806	0.01745821286959675
-0.041931195612812625	0.000903097778678523	0.015467070602698113
-0.04570138399206853	0.00077337127804121	0.015417560336766736
-0.03899021148204181	0.009616702146901364	0.016527992637277
-0.04070606545826464	-0.00490703438405999	0.018057640103810932
-0.040008034115267765	-0.006381005756914908	0.0164032141890693
-0.03663876279684722	-0.029197528283367958	0.016011960900459393
-0.026718784531117246	-0.030709686997528803	0.015881922730541752
-0.01919544186293782	-0.028817532508135228	0.014084048537420346
-0.027646497823252777	-0.03095866535095925	0.014661969685424409
-0.03735258207450687	-0.025428977214029914	0.013778988179272297
