# EV_1 (5.7588)	EV_2 (-2.0600)	EV_3 (-9.6722)
0.02262395864013297	0.027416865529503343	-0.019443919006645504
0.017819770811429554	0.04870163374736976	-0.024042018505738866
0.01209695976951743	0.033144477835867256	-0.02341523628859413
nan	nan	nan
0.008315896587754265	0.02020174622850538	-0.02339994683766304
0.006247643927836624	-0.0007525696970045346	-0.024049080314073074
0.0063332673056727155	0.0014945860768924126	-0.024695204157116266
0.006950327687177282	-0.004291289447361599	-0.022738129899796903
0.009576020788807248	0.011564257801271426	-0.02251614415551159
0.008076815810787594	0.010222026709066422	-0.024524386301136587
nan	nan	nan
0.0075818115742643105	0.022430042539698297	-0.02466034353651269
0.005338862563083082	0.015748054483152106	-0.023989715505315506
0.010565148700627181	0.0159311794912755	-0.023209855034509137
0.016979127782002765	0.01753560990904411	-0.021394911828940738
0.018037007299304506	0.022906767179958546	-0.022205406243330318
0.01177758498567669	0.027625038535796557	-0.02059169982394826
0.008158132569842897	0.02068825722346869	-0.02270125695246335
0.008057525912525808	0.023427901785966345	-0.020564627163492825
0.010125601071996084	0.02325581735264999	-0.023670943036872383
0.007718426004421618	0.027765157776378918	-0.023994104979739327
-0.0018931493589917263	0.02183433233930194	-0.024946666835428535
-0.012208876063120589	0.021725466255912877	-0.024515932283377225
-0.020721320768303977	0.01993941553027027	-0.025153059404918528
-0.023587619300532905	0.01970117589577077	-0.025149388107019482
-0.020932856085911885	0.018681419324225186	-0.024764829775040107
-0.019507826254970224	0.018745462944448843	-0.025098380595900114
-0.021265057114948725	0.015414076394840107	-0.024011441831535453
-0.023368134021791116	0.014264265155315427	-0.02454348295112377
-0.022001042263572614	0.008653285710102359	-0.024845690201963793
-0.025307389482985602	0.008442773559552079	-0.024742748519024086
-0.03338679179532485	0.002724408115305648	-0.024195010125308298
-0.032821335679843175	0.0018548787973580068	-0.023712309935937596
-0.028587095390455165	-0.010917168974231485	-0.02324291250742594
-0.02277207095703624	-0.004742256840648506	-0.024197345616808346
-0.024012099095084113	-0.0010439080501604865	-0.022954960120938533
-0.021270260843513297	0.01809708320710583	-0.023418122659787894
-0.023573154037795557	0.01464026465876751	-0.023327025719316247
-0.026437455616846184	0.015486569042604278	-0.023224302185293907
-0.028042024889427898	0.00936326212699292	-0.023526277079728996
-0.027226126753151954	0.010027162897262687	-0.024860315734021733
-0.028295159261049592	0.008322377866116788	-0.026094072791273133
-0.03314642429633286	0.007204967175260885	-0.024400973783138113
-0.039020706292346684	0.0035135945389746445	-0.023293911891081816
-0.04289505561975136	0.0023266393831875357	-0.022571633660534968
-0.043200183619423495	-0.0009323834719468863	-0.023114018036617813
-0.04699570469411067	0.006417701719730183	-0.02326789996882321
-0.03209592620789084	0.012117221209857445	-0.0224705076985971
-0.024067276379951298	0.022015218853877267	-0.02193479306059573
-0.009946237877958997	0.029197522647786658	-0.022316485577870408
-0.005922562858516327	0.038579433397363194	-0.0236570214679368
0.0040181060669939855	0.045226530638014475	-0.024739334585875676
0.009691493185432418	0.044200476562551855	-0.02211031980361465
0.009816203440454342	0.03600885251931605	-0.02177548988005791
0.008683994262062358	0.024357982460719872	-0.02077060803672958
0.00300950796319695	0.02443828394214078	-0.02273626285850436
0.0020252029274421416	0.03064941267894555	-0.02462936236793375
-0.005236513732315219	0.03732257706842136	-0.024791546977725117
-0.009268496911328545	0.030595052465968626	-0.02348623914136696
-0.010510217833628242	0.03372826052979578	-0.024693704643312542
-0.008333957810234813	0.033178843136753615	-0.025214879909654313
-0.0059028634163032865	0.029175331798618406	-0.02401149896554153
-0.005130393405570175	0.02766708668404302	-0.02324720534124803
-0.0034452252492016095	0.02579856754204079	-0.022281052868689113
-0.002394695040353871	0.021098202107582172	-0.020386117026013378
0.0014933311844518163	0.021555692452583628	-0.020240160716382793
0.0048751335122573375	0.025616391220264722	-0.018385732694253448
0.001380620160880208	0.025279567345198067	-0.021089502365110063
-0.012159495009559084	0.01331697355534157	-0.02345229593280696
-0.03024254702162154	0.0002719315703803675	-0.02582244898289557
-0.04301631221773626	0.00042980596738236704	-0.025065403163166602
-0.034843766495094096	0.005209853588047573	-0.023573260149315215
-0.02530175848948025	0.020127014852830298	-0.023579318027666517
-0.02066045742931875	0.024338693542166875	-0.02398516605169939
-0.032089310287909414	0.028236990738136073	-0.024548162307331346
-0.035965067755104115	0.014856066445899478	-0.024682971743030923
-0.030152595730020215	0.019884320727653844	-0.024044355113201736
-0.009514682917040468	0.034373026470544556	-0.025592825002080818
-0.005761207503263328	0.034412386310262645	-0.022663437565125535
-0.011594130538568044	0.02056617873935712	-0.02202285224058099
-0.02054721171693598	0.0093804074711889	-0.021880902335293106
-0.02587551265870776	0.010312316338206538	-0.022735624236584925
-0.036485731203542815	0.011408558303413849	-0.022707116733621614
-0.04391186236078312	0.008146699313474622	-0.022938985475016178
-0.0444663534536186	0.011721005955536677	-0.02580548644506272
-0.03292796578447542	0.016971954381215817	-0.02357482473046693
-0.028267284639038277	0.01933994657200514	-0.023895337260881
-0.03894574765226771	0.007539689375746089	-0.02210500122409247
-0.045821832724461053	-0.004654123645814141	-0.023614261405122967
-0.057648669952579154	-0.014737436063345474	-0.024539832752951154
-0.04489520556425511	-0.005360991281978429	-0.025412114679471173
-0.04189358108876543	0.0169850373581836	-0.024898281256354578
-0.041676957952814814	0.02863759418743001	-0.023839474141920936
-0.04380002419788607	0.021556890313980306	-0.02353978816999671
-0.045513781772276114	0.007867872923138092	-0.023019666364522885
-0.032011929226717126	0.014253382332814413	-0.024641452070206533
-0.024655096436705333	0.017788480926764154	-0.02498402172590437
-0.02179494349400014	0.018275294630479857	-0.023625940985440696
