#	start	end	score	density
1	1	49	8.0	0.0
2	50	70	9.0	0.165
3	71	99	10.0	0.354
4	100	172	10.0	0.696
5	173	182	10.0	0.21
6	183	207	9.0	0.971
7	208	221	6.0	0.788
8	222	238	10.0	0.531
9	239	252	5.0	0.371
10	253	259	10.0	1.208
11	260	280	10.0	1.207
12	281	294	10.0	1.21
13	295	326	10.0	0.148
14	327	364	7.0	0.688
15	365	392	5.0	0.364
16	393	397	8.0	1.311
17	398	408	6.0	1.123
18	409	415	10.0	0.377
19	416	454	10.0	0.369
20	455	462	4.0	1.294
21	463	469	6.0	1.243
22	470	479	5.0	0.529
23	480	491	10.0	1.194
24	492	504	10.0	0.401
25	505	550	10.0	0.975
26	551	583	4.0	0.258
27	584	628	7.0	0.078
28	629	639	10.0	0.907
29	640	671	10.0	0.127
30	672	681	10.0	0.094
31	682	700	5.0	1.002
32	701	705	5.0	1.477
33	706	935	5.0	0.005
34	936	940	10.0	1.083
35	941	965	9.0	1.081
36	966	973	10.0	0.955
37	974	989	9.0	1.258
38	990	1000	9.0	0.335
39	1001	1017	6.0	0.806
40	1018	1061	10.0	1.078
41	1062	1071	10.0	1.152
42	1072	1109	7.0	1.064
43	1110	1118	8.0	0.979
44	1119	1127	5.0	1.16
45	1128	1150	10.0	0.764
46	1151	1176	10.0	0.317
47	1177	1328	10.0	1.049
48	1329	1338	8.0	0.898
49	1339	1412	10.0	0.387
50	1413	1433	5.0	0.737
51	1434	1441	10.0	1.349
52	1442	1487	10.0	1.097
53	1488	1514	10.0	0.682
54	1515	1545	10.0	1.115
55	1546	1563	10.0	1.137
56	1564	1620	10.0	0.875
57	1621	1639	7.0	0.679
58	1640	1645	10.0	0.978
59	1646	1679	10.0	1.046
60	1680	1701	9.0	0.713
61	1702	1716	8.0	0.397
62	1717	1721	5.0	1.115
63	1722	1732	10.0	1.311
64	1733	1740	7.0	1.307
65	1741	1747	8.0	0.61
66	1748	1755	7.0	0.657
67	1756	1785	8.0	0.131
68	1786	1808	10.0	0.366
