#	start	end	score	density
1	1	8	3.0	0.318
2	9	17	10.0	0.917
3	18	52	10.0	1.33
4	53	58	5.0	1.371
5	59	65	10.0	1.388
6	66	74	6.0	1.101
7	75	81	10.0	1.298
8	82	154	5.0	1.191
9	155	172	10.0	1.171
10	173	181	4.0	1.484
11	182	191	6.0	0.959
12	192	198	10.0	1.503
13	199	212	6.0	1.309
14	213	233	10.0	1.288
15	234	241	5.0	1.038
16	242	246	5.0	1.549
17	247	254	5.0	0.549
18	255	259	10.0	1.788
19	260	269	3.0	0.952
20	270	279	5.0	0.869
21	280	289	10.0	1.234
22	290	371	10.0	0.15
23	372	377	9.0	1.04
24	378	386	9.0	0.634
25	387	407	10.0	1.22
26	408	422	4.0	1.456
27	423	435	10.0	1.263
28	436	442	8.0	0.858
29	443	470	10.0	1.216
30	471	477	4.0	1.22
31	478	482	7.0	0.962
32	483	490	7.0	0.931
33	491	498	3.0	0.916
34	499	571	10.0	1.094
35	572	594	9.0	1.036
36	595	604	10.0	1.262
37	605	644	7.0	1.026
38	645	649	9.0	1.288
39	650	656	7.0	1.22
40	657	689	10.0	0.961
41	690	702	9.0	0.911
42	703	792	10.0	1.078
43	793	864	6.0	1.029
44	865	891	10.0	0.805
45	892	906	10.0	1.359
46	907	911	9.0	1.37
47	912	920	9.0	1.167
48	921	940	9.0	1.199
49	941	948	5.0	1.549
50	949	953	4.0	1.491
51	954	959	9.0	0.632
52	960	967	7.0	1.241
53	968	972	10.0	1.275
54	973	1033	6.0	1.113
55	1034	1055	10.0	0.889
56	1056	1086	10.0	1.15
57	1087	1105	10.0	1.296
58	1106	1129	4.0	1.179
59	1130	1135	7.0	0.958
60	1136	1147	4.0	1.191
61	1148	1152	6.0	0.929
62	1153	1166	9.0	1.266
63	1167	1184	10.0	1.182
64	1185	1197	5.0	1.327
65	1198	1223	10.0	1.054
66	1224	1233	10.0	1.303
67	1234	1329	10.0	1.056
68	1330	1356	10.0	1.083
69	1357	1363	10.0	1.371
70	1364	1436	9.0	0.985
71	1437	1490	4.0	1.054
72	1491	1499	10.0	0.706
73	1500	1535	7.0	1.221
74	1536	1541	4.0	0.744
75	1542	1549	3.0	0.441
76	1550	1562	10.0	0.645
