#	start	end	score	density
1	1	424	10.0	0.004
2	425	452	10.0	0.142
3	453	477	7.0	0.57
4	478	566	10.0	1.33
5	567	588	4.0	0.318
6	589	596	5.0	1.58
7	597	602	3.0	0.98
8	603	608	5.0	1.137
9	609	641	2.0	0.775
10	642	649	6.0	1.236
11	650	671	3.0	0.487
12	672	680	5.0	1.089
13	681	686	7.0	0.81
14	687	698	7.0	0.729
15	699	706	5.0	1.075
16	707	765	8.0	0.955
17	766	774	4.0	0.891
18	775	780	10.0	0.851
19	781	806	6.0	0.928
20	807	812	4.0	1.37
21	813	818	2.0	1.192
22	819	833	8.0	1.432
23	834	844	3.0	1.132
24	845	882	8.0	1.167
25	883	897	8.0	1.107
26	898	908	3.0	1.515
27	909	919	10.0	1.376
28	920	972	7.0	0.936
29	973	1013	6.0	0.888
30	1014	1024	9.0	1.086
31	1025	1038	5.0	0.893
32	1039	1050	7.0	0.947
33	1051	1061	10.0	0.924
34	1062	1110	6.0	0.948
35	1111	1135	5.0	0.915
36	1136	1152	9.0	0.881
37	1153	1157	4.0	0.936
38	1158	1170	10.0	1.001
39	1171	1184	3.0	1.066
40	1185	1200	6.0	1.051
41	1201	1212	4.0	1.078
42	1213	1217	3.0	0.867
43	1218	1228	5.0	0.907
44	1229	1243	9.0	1.097
45	1244	1260	5.0	0.874
46	1261	1275	6.0	1.119
47	1276	1289	9.0	1.154
48	1290	1314	4.0	1.122
49	1315	1320	4.0	1.328
50	1321	1327	3.0	0.921
51	1328	1335	4.0	0.893
52	1336	1344	8.0	1.739
53	1345	1351	2.0	1.032
54	1352	1363	6.0	0.835
55	1364	1370	7.0	1.472
56	1371	1386	5.0	1.287
57	1387	1395	10.0	1.031
58	1396	1418	4.0	1.162
59	1419	1423	1.0	1.114
60	1424	1442	6.0	1.046
61	1443	1450	3.0	1.216
62	1451	1458	6.0	1.078
63	1459	1471	6.0	1.014
64	1472	1484	5.0	1.123
65	1485	1493	7.0	0.823
66	1494	1522	6.0	1.161
67	1523	1529	3.0	0.909
68	1530	1545	7.0	1.19
69	1546	1564	8.0	1.357
70	1565	1586	5.0	1.19
71	1587	1592	4.0	1.276
72	1593	1614	9.0	1.123
73	1615	1626	3.0	0.866
74	1627	1651	5.0	1.181
75	1652	1674	6.0	0.369
76	1675	1683	2.0	1.0
77	1684	1695	6.0	1.072
78	1696	1714	5.0	0.602
79	1715	1728	10.0	0.888
80	1729	1780	5.0	1.047
81	1781	1789	6.0	1.032
82	1790	1797	3.0	1.376
83	1798	1804	6.0	2.233
84	1805	1816	7.0	1.35
85	1817	1831	10.0	1.354
86	1832	1853	3.0	1.06
87	1854	1858	4.0	1.299
88	1859	1865	7.0	0.939
89	1866	1871	7.0	0.58
90	1872	1894	8.0	1.032
91	1895	1979	10.0	0.971
92	1980	1995	7.0	0.911
93	1996	2009	6.0	0.989
94	2010	2018	3.0	1.227
95	2019	2023	5.0	1.278
96	2024	2029	4.0	1.254
97	2030	2036	10.0	1.288
98	2037	2044	3.0	1.444
99	2045	2051	10.0	0.897
