# EV_1 (104.8255)	EV_2 (33.1135)	EV_3 (11.9635)
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
-0.04584688094273317	0.00650895289315919	-0.03563912859211051
-0.0455668864905998	0.012014015547509397	-0.038943210903939776
nan	nan	nan
-0.049736207458852245	0.01716971256305904	-0.050967587023519396
-0.05462117136244821	0.01851031365449631	-0.05637651267061666
-0.0583524666647009	0.01986921692083063	-0.04855021867390559
-0.052310461503247	0.011202192722469676	-0.042514454775837145
nan	nan	nan
-0.046516772448475276	0.008991886981704517	-0.04649640134552785
nan	nan	nan
nan	nan	nan
-0.04360887001497261	0.002693175324234251	-0.04487915079098961
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
-0.0474690133430738	0.014216262643437437	-0.04634742012652256
nan	nan	nan
-0.051698135783911525	0.012316115251209764	-0.05013363349979312
nan	nan	nan
-0.056263925126622115	0.017782212536938926	-0.06459305835891971
-0.05827851416358272	0.01641299246897126	-0.07184179485867218
-0.04862914046360088	0.007883094637609563	-0.06974773589399025
-0.007607292488603066	-0.01015352890735297	-0.009154836005592932
0.0075035535956717	-0.025668227731148047	0.005693988374981735
0.012274399836061206	-0.018187999787857536	-0.0015453493679449658
0.019868495250772403	-0.0177571932330541	-0.015252375921820351
0.018694704027059115	-0.01559202248207993	-0.016751259187561762
0.0179739687207366	-0.019439318120466776	-0.02121295120697667
0.012475584083023532	-0.030429840839646147	-0.013404079256364162
nan	nan	nan
nan	nan	nan
nan	nan	nan
0.004312806436994706	-0.03429599204653852	-0.009053092987491681
-0.014793476209932717	-0.03295126153003893	-0.020077394632235603
-0.04243139069384809	-0.009807857018800218	-0.03316503569441678
-0.05212572993827209	0.009082544449889568	-0.039554665684213834
-0.05690148625515963	0.018542333493901136	-0.045605897487751
-0.05652616651387603	0.014843504462172273	-0.043285538308760765
-0.055405643221626104	0.014310299710809011	-0.04540625762778039
-0.057314626920837136	0.01690560353053767	-0.051028239570562364
-0.05459918372491411	0.019131167838366873	-0.055234672238056934
-0.0547424908671599	0.0202259277200954	-0.055941712182582495
-0.05068434183793062	0.016558731886234832	-0.052747658052208
-0.05312278749331697	0.01664369232759001	-0.054163624215014215
