#	start	end	score	density
1	1	33	10.0	3.024
2	34	38	10.0	1.636
3	39	43	10.0	1.455
4	44	97	9.0	1.451
5	98	109	10.0	1.151
6	110	131	6.0	1.279
7	132	136	6.0	1.316
8	137	157	10.0	1.411
9	158	204	10.0	1.139
10	205	214	10.0	1.241
11	215	223	9.0	1.042
12	224	279	10.0	1.077
13	280	294	10.0	1.202
14	295	301	10.0	1.268
15	302	329	10.0	1.156
16	330	344	10.0	1.197
17	345	366	10.0	1.06
18	367	626	8.0	1.105
19	627	631	8.0	0.805
20	632	653	10.0	1.279
21	654	669	10.0	1.346
22	670	680	10.0	1.194
23	681	689	10.0	1.063
24	690	700	10.0	1.217
25	701	721	10.0	1.095
26	722	735	9.0	0.983
27	736	747	10.0	1.013
28	748	765	10.0	1.05
29	766	779	10.0	0.965
30	780	791	10.0	0.838
31	792	817	10.0	1.071
32	818	834	10.0	0.886
33	835	858	10.0	0.992
34	859	872	7.0	1.193
35	873	896	10.0	1.068
36	897	917	10.0	0.992
37	918	928	10.0	0.371
38	929	992	10.0	0.03
39	993	1004	10.0	1.037
40	1005	1040	10.0	1.098
41	1041	1048	10.0	0.82
42	1049	1071	10.0	1.173
43	1072	1089	10.0	1.034
44	1090	1110	10.0	1.31
45	1111	1132	10.0	1.268
46	1133	1156	10.0	1.003
47	1157	1164	6.0	0.904
48	1165	1169	10.0	1.041
49	1170	1182	6.0	1.112
50	1183	1199	10.0	1.114
51	1200	1204	7.0	0.943
52	1205	1225	7.0	0.889
53	1226	1230	10.0	1.14
54	1231	1235	5.0	1.267
55	1236	1242	10.0	0.958
56	1243	1278	10.0	1.158
57	1279	1298	10.0	0.96
58	1299	1311	10.0	1.168
59	1312	1323	10.0	1.251
60	1324	1330	10.0	0.933
61	1331	1352	8.0	1.147
62	1353	1366	8.0	1.023
63	1367	1379	9.0	2.088
64	1380	1406	9.0	1.078
65	1407	1415	10.0	2.056
66	1416	1421	10.0	1.923
67	1422	1432	10.0	1.299
68	1433	1444	10.0	1.271
69	1445	1457	10.0	1.188
70	1458	1463	10.0	1.145
71	1464	1480	10.0	1.284
72	1481	1500	10.0	1.015
73	1501	1512	10.0	1.246
74	1513	1518	8.0	1.08
75	1519	1525	10.0	1.108
76	1526	1530	10.0	0.724
77	1531	1535	10.0	1.124
78	1536	1552	10.0	1.083
79	1553	1566	10.0	1.049
80	1567	1588	10.0	1.189
81	1589	1593	10.0	1.344
82	1594	1612	10.0	1.087
83	1613	1631	10.0	1.006
84	1632	1659	10.0	0.873
85	1660	1726	10.0	1.001
86	1727	1734	10.0	0.86
87	1735	1747	10.0	0.82
88	1748	1760	10.0	0.892
89	1761	1794	10.0	0.959
90	1795	1802	10.0	0.917
91	1803	1815	10.0	1.016
92	1816	1886	10.0	0.991
93	1887	1894	7.0	0.847
94	1895	1899	10.0	0.925
95	1900	1904	10.0	0.963
96	1905	1914	10.0	0.916
97	1915	1919	10.0	1.106
98	1920	1931	9.0	0.98
99	1932	1963	10.0	0.991
100	1964	1968	10.0	1.15
101	1969	2035	10.0	1.028
102	2036	2051	10.0	0.783
103	2052	2057	10.0	0.891
104	2058	2142	10.0	0.955
105	2143	2154	10.0	0.853
106	2155	2202	9.0	1.005
107	2203	2209	10.0	1.087
108	2210	2230	10.0	0.909
109	2231	2245	9.0	1.016
110	2246	2259	10.0	1.08
111	2260	2289	10.0	0.997
112	2290	2309	10.0	0.967
113	2310	2366	10.0	1.014
114	2367	2376	10.0	1.032
115	2377	2430	10.0	0.927
116	2431	2459	10.0	0.968
117	2460	2513	10.0	0.96
118	2514	2519	10.0	1.143
119	2520	2537	10.0	1.15
120	2538	2570	4.0	0.917
121	2571	2583	10.0	0.901
122	2584	2610	10.0	1.025
123	2611	2615	10.0	1.346
124	2616	2628	10.0	1.204
125	2629	2648	10.0	1.18
126	2649	2667	10.0	1.422
127	2668	2695	10.0	1.394
128	2696	2704	10.0	1.278
129	2705	2711	10.0	1.132
130	2712	2739	10.0	1.21
131	2740	2750	7.0	1.171
132	2751	2758	10.0	1.712
133	2759	2774	10.0	1.429
134	2775	2783	10.0	2.006
135	2784	2791	10.0	1.708
136	2792	2802	10.0	1.516
137	2803	2820	10.0	1.685
138	2821	2827	10.0	1.618
139	2828	2841	10.0	1.315
140	2842	2846	10.0	0.928
141	2847	2871	10.0	0.973
142	2872	2896	10.0	1.187
143	2897	2918	10.0	0.925
144	2919	2940	10.0	1.132
145	2941	2945	10.0	1.306
146	2946	2962	10.0	1.095
147	2963	2974	10.0	1.052
148	2975	2996	10.0	1.349
149	2997	3024	10.0	1.292
150	3025	3038	10.0	1.165
151	3039	3067	10.0	1.196
152	3068	3080	10.0	1.095
153	3081	3089	7.0	1.601
154	3090	3132	10.0	1.199
155	3133	3144	10.0	1.167
156	3145	3149	10.0	1.248
157	3150	3172	10.0	1.122
158	3173	3197	10.0	1.049
159	3198	3257	10.0	1.109
160	3258	3262	10.0	0.597
161	3263	3340	10.0	1.06
162	3341	3353	10.0	0.86
163	3354	3361	10.0	1.219
164	3362	3395	8.0	1.236
165	3396	3401	9.0	1.474
166	3402	3416	10.0	1.272
167	3417	3437	10.0	1.464
168	3438	3455	10.0	1.575
169	3456	3460	10.0	1.438
170	3461	3469	10.0	1.474
171	3470	3475	10.0	1.528
172	3476	3486	10.0	1.264
173	3487	3499	10.0	1.277
174	3500	3506	10.0	1.363
175	3507	3511	10.0	1.194
176	3512	3516	10.0	1.607
177	3517	3521	10.0	2.243
178	3522	3530	9.0	2.815
179	3531	3539	9.0	3.052
180	3540	3553	10.0	1.983
181	3554	3580	10.0	2.292
182	3581	3586	6.0	1.967
183	3587	3591	7.0	1.865
184	3592	3603	5.0	2.236
185	3604	3610	10.0	1.377
186	3611	3619	10.0	0.946
