#	start	end	rich in A	type
chr9	1	9	0.48	A
chr9	10	22	0.43	B
chr9	23	23	nan	A
chr9	24	26	0.59	B
chr9	27	29	0.61	A
chr9	30	32	0.58	B
chr9	33	36	0.48	A
chr9	37	37	nan	B
chr9	38	71	0.41	A
chr9	72	127	0.37	B
chr9	128	129	0.72	A
chr9	130	139	0.42	B
chr9	140	144	0.48	A
chr9	145	151	0.45	B
chr9	152	156	0.51	A
chr9	157	190	0.40	B
chr9	191	195	0.53	A
chr9	196	205	0.43	B
chr9	206	222	0.40	A
chr9	223	268	0.37	B
chr9	269	271	0.57	A
chr9	272	324	0.37	B
chr9	325	326	0.81	A
chr9	327	327	nan	B
chr9	328	438	0.27	A
chr9	441	441	nan	B
chr9	442	446	0.30	A
chr9	449	449	nan	B
chr9	472	473	0.88	A
chr9	663	663	nan	B
chr9	665	666	0.80	A
chr9	668	669	0.77	B
chr9	674	674	nan	A
chr9	682	682	nan	B
chr9	683	683	nan	A
chr9	684	684	nan	B
chr9	685	712	0.13	A
chr9	713	713	nan	B
chr9	714	714	nan	A
chr9	715	715	nan	B
chr9	716	732	0.44	A
chr9	733	742	0.42	B
chr9	743	758	0.42	A
chr9	759	774	0.38	B
chr9	775	778	0.53	A
chr9	779	785	0.45	B
chr9	786	801	0.43	A
chr9	802	803	0.83	B
chr9	804	810	0.47	A
chr9	811	814	0.53	B
chr9	815	817	0.57	A
chr9	818	841	0.39	B
chr9	842	846	0.53	A
chr9	847	862	0.42	B
chr9	863	870	0.46	A
chr9	871	874	0.55	B
chr9	875	875	nan	A
chr9	876	878	0.61	B
chr9	879	896	0.43	A
chr9	897	898	0.79	B
chr9	899	930	0.46	A
chr9	931	935	0.50	B
chr9	936	1034	0.44	A
chr9	1035	1041	0.45	B
chr9	1042	1043	0.79	A
chr9	1044	1075	0.37	B
chr9	1076	1085	0.45	A
chr9	1086	1086	nan	B
chr9	1087	1087	nan	A
chr9	1088	1095	0.44	B
chr9	1096	1157	0.42	A
chr9	1158	1158	nan	B
chr9	1159	1184	0.46	A
chr9	1185	1186	0.75	B
chr9	1187	1187	nan	A
chr9	1188	1192	0.51	B
chr9	1193	1195	0.62	A
chr9	1196	1231	0.41	B
chr9	1232	1253	0.47	A
chr9	1254	1255	0.77	B
chr9	1256	1411	0.47	A
