#	start	end	rich in A	type
chrX	28	38	0.48	A
chrX	39	40	0.82	B
chrX	41	43	0.57	A
chrX	44	46	0.56	B
chrX	47	76	0.40	A
chrX	77	77	nan	B
chrX	78	120	0.42	A
chrX	121	121	nan	B
chrX	122	522	0.39	A
chrX	529	529	nan	B
chrX	530	553	0.45	A
chrX	554	556	0.60	B
chrX	557	581	0.41	A
chrX	582	583	0.90	B
chrX	584	687	0.28	A
chrX	688	688	nan	B
chrX	689	694	0.48	A
chrX	695	695	nan	B
chrX	696	710	0.43	A
chrX	712	717	0.53	B
chrX	718	800	0.38	A
chrX	801	802	0.75	B
chrX	803	805	0.56	A
chrX	806	813	0.41	B
chrX	814	816	0.53	A
chrX	817	821	0.45	B
chrX	822	824	0.54	A
chrX	825	830	0.44	B
chrX	831	840	0.40	A
chrX	841	845	0.47	B
chrX	846	846	nan	A
chrX	847	852	0.44	B
chrX	853	853	nan	A
chrX	854	854	nan	B
chrX	855	857	0.55	A
chrX	858	859	0.71	B
chrX	860	866	0.42	A
chrX	867	867	nan	B
chrX	868	876	0.41	A
chrX	877	879	0.53	B
chrX	880	887	0.40	A
chrX	888	888	nan	B
chrX	889	890	0.73	A
chrX	891	893	0.54	B
chrX	894	902	0.40	A
chrX	903	903	nan	B
chrX	904	906	0.54	A
chrX	907	909	0.54	B
chrX	910	912	0.54	A
chrX	913	915	0.55	B
chrX	916	916	nan	A
chrX	917	917	nan	B
chrX	918	920	0.54	A
chrX	921	927	0.42	B
chrX	928	930	0.55	A
chrX	931	931	nan	B
chrX	932	932	nan	A
chrX	933	933	nan	B
chrX	934	934	nan	A
chrX	935	943	0.40	B
chrX	944	945	0.72	A
chrX	946	947	0.72	B
chrX	948	949	0.72	A
chrX	950	955	0.44	B
chrX	956	957	0.74	A
chrX	958	981	0.39	B
chrX	982	985	0.48	A
chrX	986	992	0.42	B
chrX	993	993	nan	A
chrX	994	1044	0.39	B
chrX	1045	1045	nan	A
chrX	1046	1398	0.39	B
chrX	1399	1400	0.78	A
chrX	1401	1413	0.38	B
chrX	1414	1414	nan	A
chrX	1415	1431	0.40	B
chrX	1432	1433	0.70	A
chrX	1434	1550	0.40	B
