#	start	end	rich in A	type
chr22	163	172	0.28	A
chr22	173	193	0.44	B
chr22	194	195	0.92	A
chr22	196	198	0.79	B
chr22	199	222	0.36	A
chr22	223	238	0.51	B
chr22	239	241	0.75	A
chr22	242	244	0.51	B
chr22	246	248	0.72	A
chr22	249	300	0.47	B
chr22	301	315	0.51	A
chr22	316	334	0.48	B
chr22	335	354	0.45	A
chr22	355	374	0.50	B
chr22	375	399	0.54	A
chr22	400	400	nan	B
chr22	401	425	0.49	A
chr22	426	426	nan	B
chr22	427	432	0.62	A
chr22	433	483	0.51	B
chr22	484	487	0.61	A
chr22	488	504	0.55	B
chr22	505	512	0.63	A
