#	start	end	rich in A	type
chr6	2	55	0.44	A
chr6	56	66	0.46	B
chr6	67	98	0.42	A
chr6	99	99	nan	B
chr6	100	118	0.44	A
chr6	119	119	nan	B
chr6	120	125	0.48	A
chr6	126	132	0.47	B
chr6	133	225	0.42	A
chr6	226	226	nan	B
chr6	227	227	nan	A
chr6	228	228	nan	B
chr6	229	229	nan	A
chr6	230	242	0.40	B
chr6	243	394	0.44	A
chr6	395	398	0.53	B
chr6	399	399	nan	A
chr6	400	406	0.52	B
chr6	407	480	0.44	A
chr6	481	494	0.38	B
chr6	495	495	nan	A
chr6	496	522	0.39	B
chr6	523	572	0.39	A
chr6	573	642	0.21	B
chr6	643	644	0.77	A
chr6	645	712	0.36	B
chr6	713	714	0.78	A
chr6	715	740	0.39	B
chr6	741	768	0.40	A
chr6	769	773	0.46	B
chr6	774	785	0.40	A
chr6	786	792	0.42	B
chr6	793	817	0.39	A
chr6	818	818	nan	B
chr6	819	858	0.39	A
chr6	859	859	nan	B
chr6	860	865	0.48	A
chr6	866	878	0.42	B
chr6	879	886	0.45	A
chr6	887	893	0.46	B
chr6	894	913	0.43	A
chr6	914	970	0.35	B
chr6	971	971	nan	A
chr6	972	972	nan	B
chr6	973	973	nan	A
chr6	974	975	0.78	B
chr6	976	979	0.49	A
chr6	980	996	0.39	B
chr6	997	1015	0.40	A
chr6	1016	1017	0.74	B
chr6	1018	1025	0.39	A
chr6	1026	1049	0.36	B
chr6	1050	1146	0.41	A
chr6	1147	1162	0.39	B
chr6	1163	1174	0.41	A
chr6	1175	1175	nan	B
chr6	1176	1183	0.44	A
chr6	1184	1186	0.57	B
chr6	1187	1202	0.41	A
chr6	1203	1215	0.38	B
chr6	1216	1231	0.39	A
chr6	1232	1253	0.38	B
chr6	1254	1257	0.51	A
chr6	1258	1261	0.52	B
chr6	1262	1265	0.51	A
chr6	1266	1267	0.73	B
chr6	1268	1268	nan	A
chr6	1269	1271	0.54	B
chr6	1272	1406	0.39	A
chr6	1407	1408	0.72	B
chr6	1409	1463	0.38	A
chr6	1464	1469	0.45	B
chr6	1470	1481	0.41	A
chr6	1482	1483	0.77	B
chr6	1484	1538	0.42	A
chr6	1539	1539	nan	B
chr6	1540	1565	0.41	A
chr6	1566	1568	0.59	B
chr6	1569	1604	0.45	A
chr6	1605	1613	0.47	B
chr6	1614	1618	0.53	A
chr6	1619	1638	0.42	B
chr6	1639	1639	nan	A
chr6	1640	1642	0.63	B
chr6	1643	1643	nan	A
chr6	1644	1666	0.42	B
chr6	1667	1686	0.49	A
chr6	1687	1687	nan	B
chr6	1688	1710	0.48	A
