# EV_1 (29.1402)	EV_2 (8.5380)	EV_3 (-6.7423)
-0.03922354022920749	-0.010476588280672718	0.017519973685195582
-0.04481922592528159	-0.006398455538668134	0.018785743948897336
-0.05095107734467082	-0.0008791662462302399	0.018742309596999858
-0.05259541188541241	0.00035674586639920314	0.015544271778434288
-0.050994905042428616	-0.005211207158784464	0.017289569418171717
-0.04995739878380341	-0.008253043741668402	0.01577983386318118
-0.04592217802886393	-0.0021121906776889326	0.01774730128677042
-0.04635683041796105	0.004186846027919838	0.018878549396896482
-0.044478618826396935	-0.0022860958822748566	0.019471776363808896
-0.04284737087160523	-0.0044380659644830895	0.018304399366249557
-0.0391049439541256	-0.002553360925123092	0.01739810733072674
-0.03777488204559073	0.007532669945121742	0.01820304496246694
-0.03577995670014306	0.007915576969851224	0.019289394371053842
-0.03718398588818484	0.0038462376454168543	0.018443355204983518
-0.04024037260732426	0.00038840616493294924	0.022037199741338366
-0.04461991572057732	0.003059749821732974	0.01620172793100181
-0.04187287874392346	0.0006137924816906697	0.016788966796412244
-0.03762405414650609	0.00038032041446642317	0.016299594584009917
-0.03681357886157544	-0.000376851721680418	0.016489729796039347
-0.038123363500160816	-0.006740163416222063	0.013750456108778217
-0.03694899863732251	-0.01312570130604475	0.01721090617105591
-0.03508706832200452	-0.014780267337940774	0.01940548179540009
-0.03254817676564408	-0.011486419717145584	0.019200803141790596
-0.03823235752267161	-0.0065873117166247615	0.014318912006058525
-0.03877297906433322	-0.0004500215647376658	0.011416549387266287
-0.04366984357541137	0.003338460634543244	0.009453628587488716
-0.03911738936494711	0.00684802476960732	0.014466074911416556
-0.03922939253288908	0.0036820721262349736	0.018082266679558458
-0.0394500133456314	-0.0012248196314604781	0.014384170718530022
-0.036759849396105854	-0.01497785223757382	0.010393429442804837
-0.025257100746348557	-0.02379807851229829	0.011204924508016963
-0.016200257352770767	-0.02460250848432216	0.008390442235894444
-0.023835426342430622	-0.021525422079327908	0.012318112757377729
-0.03570493185692544	-0.016669377460217676	0.008922852073646223
-0.045194437558311866	-0.014686994459371846	0.014135114369189586
-0.041961668515472256	-0.01624993076517722	0.014607708425264827
-0.04177445584790446	-0.014777422466880373	0.016720140344778617
-0.03621571712177579	-0.016716067623787998	0.017317671797481518
-0.03544422640259658	-0.020897807985921425	0.020795626647472462
-0.03582794563108327	-0.027069436157887396	0.01735823500248186
-0.0384584766662263	-0.026154609512129435	0.016827704167725062
-0.034062455996286475	-0.02828130155915088	0.01736609855565204
-0.024766848363009297	-0.028214499524823758	0.015128177365307329
-0.009413966653546312	-0.029777096480571877	0.00998072108566115
0.004737778311727887	-0.026836567139096663	0.0006059128596245886
0.00661681318059646	-0.029373504812610512	0.0031079978537375467
0.010466612317102206	-0.02874027752552671	0.0007987530008639904
0.009160748944325569	-0.022338260530842355	0.01143618958875019
0.01419384284848931	-0.01495942575335469	0.009693065610842771
0.016487639994171327	-0.0010475968049926652	0.015168581021441238
0.019876950757758586	-0.0025603562615948644	0.009211618940860616
0.020124936582502	0.0014728265846244352	0.012597591186895246
0.013042606363348502	-0.015799819120602826	0.015049825385358971
0.007648231239484512	-0.02594890362932267	0.014146968707406695
0.0023287285040914027	-0.04086111989167041	0.012217527254523766
0.0037357373468346394	-0.04105619863159592	0.009543351423040476
0.004595846602053083	-0.03939644320381838	0.01262564260102101
0.00604106066975606	-0.03296873068453792	0.014976685277455817
0.005472631809673028	-0.034495097617837166	0.01007202324469105
0.0023255744077914447	-0.03399865886589113	0.011235591898701042
-9.9186780127368e-05	-0.02846255683311978	0.015176660855651917
-0.0022600460926593367	-0.02524962868991444	0.01986678820912574
-0.0007908016773873067	-0.024181999645028214	0.02344607455716829
