#	start	end	score	density
1	1	3	10.0	1.497
2	4	10	4.0	1.09
3	11	37	10.0	1.21
4	38	54	9.0	1.122
5	55	62	6.0	1.037
6	63	72	6.0	1.081
7	73	77	7.0	0.779
8	78	140	8.0	1.145
9	141	145	8.0	1.291
10	146	179	10.0	1.19
11	180	185	10.0	1.097
12	186	192	7.0	1.547
13	193	217	10.0	1.154
14	218	239	10.0	1.181
15	240	263	10.0	1.167
16	264	305	6.0	1.154
17	306	315	10.0	1.115
18	316	339	9.0	1.149
19	340	352	5.0	1.167
20	353	360	7.0	1.174
21	361	371	10.0	1.179
22	372	402	10.0	1.166
23	403	411	10.0	1.217
24	412	417	10.0	1.356
25	418	425	10.0	1.225
26	426	468	10.0	1.131
27	469	480	10.0	1.079
28	481	519	7.0	1.045
29	520	534	10.0	1.165
30	535	552	10.0	1.33
31	553	558	10.0	1.351
32	559	575	10.0	1.316
33	576	582	9.0	1.39
34	583	589	10.0	1.23
35	590	607	10.0	1.36
36	608	619	10.0	1.214
37	620	636	5.0	1.204
38	637	641	9.0	1.08
39	642	657	5.0	1.153
40	658	677	10.0	1.131
41	678	731	8.0	1.126
42	732	736	6.0	1.093
43	737	741	6.0	0.854
44	742	752	6.0	1.03
45	753	763	10.0	1.3
46	764	770	5.0	1.165
47	771	775	4.0	1.243
48	776	780	6.0	1.534
49	781	800	7.0	1.069
50	801	841	10.0	1.121
51	842	860	10.0	1.086
52	861	877	10.0	1.308
53	878	882	10.0	1.228
54	883	917	5.0	1.092
55	918	924	7.0	1.169
56	925	934	7.0	1.302
57	935	943	10.0	1.17
58	944	951	5.0	1.281
59	952	960	10.0	1.212
60	961	977	10.0	1.122
61	978	1015	7.0	1.152
62	1016	1081	10.0	1.133
63	1082	1118	10.0	1.073
64	1119	1127	9.0	1.268
65	1128	1157	9.0	1.198
66	1158	1180	5.0	1.125
67	1181	1210	6.0	1.195
68	1211	1218	10.0	1.128
69	1219	1227	5.0	1.161
70	1228	1243	10.0	1.293
71	1244	1253	10.0	1.151
72	1254	1261	10.0	1.275
73	1262	1276	10.0	0.997
74	1277	1285	10.0	1.158
75	1286	1297	8.0	1.134
76	1298	1302	8.0	1.293
77	1303	1309	10.0	1.204
78	1310	1316	10.0	1.315
79	1317	1366	10.0	1.178
80	1367	1373	9.0	1.143
81	1374	1384	10.0	1.245
82	1385	1392	7.0	1.301
83	1393	1402	10.0	1.14
84	1403	1410	10.0	1.392
85	1411	1425	10.0	1.263
86	1426	1435	10.0	1.163
87	1436	1461	10.0	1.191
88	1462	1469	9.0	1.232
89	1470	1477	10.0	1.101
90	1478	1493	10.0	1.274
91	1494	1498	10.0	1.354
92	1499	1519	10.0	1.128
93	1520	1609	8.0	1.17
94	1610	1623	10.0	0.996
95	1624	1693	10.0	1.153
96	1694	1703	8.0	1.232
97	1704	1711	8.0	1.197
98	1712	1717	10.0	1.774
99	1718	1728	10.0	1.48
100	1729	1741	7.0	1.195
101	1742	1767	7.0	0.274
102	1768	1772	7.0	1.111
103	1773	1780	6.0	1.039
104	1781	1805	9.0	0.596
105	1806	1846	6.0	0.095
106	1847	1913	6.0	0.036
107	1914	1920	6.0	1.218
108	1921	1929	6.0	1.11
109	1930	1935	5.0	1.024
110	1936	1942	4.0	1.435
111	1943	1947	4.0	1.018
112	1948	1955	6.0	0.523
113	1956	1964	6.0	0.29
114	1965	1981	10.0	1.259
115	1982	1987	5.0	0.984
116	1988	1998	4.0	1.007
117	1999	2003	10.0	1.222
118	2004	2024	10.0	1.214
119	2025	2032	10.0	1.296
120	2033	2038	7.0	1.578
121	2039	2052	4.0	1.127
122	2053	2061	5.0	1.223
123	2062	2069	10.0	1.172
124	2070	2108	8.0	1.132
125	2109	2113	8.0	0.917
126	2114	2118	9.0	1.06
127	2119	2123	8.0	1.145
128	2124	2144	10.0	1.103
129	2145	2178	9.0	1.113
130	2179	2187	5.0	1.068
131	2188	2193	3.0	1.077
132	2194	2206	7.0	1.054
133	2207	2229	8.0	0.22
134	2230	2251	9.0	1.093
135	2252	2270	7.0	1.181
136	2271	2275	5.0	1.351
137	2276	2284	10.0	1.307
138	2285	2292	4.0	0.847
