#	start	end	score	density
1	1	31	3.0	0.025
2	32	52	5.0	0.078
3	53	68	5.0	0.158
4	69	76	5.0	0.406
5	77	121	10.0	1.158
6	122	128	5.0	0.577
7	129	153	6.0	0.894
8	154	161	7.0	1.022
9	162	168	10.0	1.351
10	169	179	7.0	1.19
11	180	193	8.0	1.222
12	194	199	7.0	0.788
13	200	211	8.0	1.197
14	212	221	10.0	0.852
15	222	240	10.0	1.202
16	241	257	10.0	0.915
17	258	277	6.0	0.199
18	278	317	10.0	1.02
19	318	336	6.0	1.083
20	337	346	7.0	1.131
21	347	355	5.0	1.436
22	356	384	10.0	1.137
23	385	391	5.0	1.399
24	392	401	5.0	1.009
25	402	417	6.0	1.168
26	418	422	6.0	1.288
27	423	431	9.0	1.19
28	432	439	6.0	1.062
29	440	446	7.0	0.718
30	447	460	5.0	0.911
31	461	466	9.0	1.472
32	467	474	7.0	1.114
33	475	481	5.0	1.453
34	482	487	3.0	1.326
35	488	492	9.0	1.329
36	493	497	9.0	0.854
37	498	503	5.0	1.154
38	504	511	10.0	1.416
39	512	523	10.0	0.921
40	524	528	6.0	1.458
41	529	538	4.0	1.237
42	539	545	10.0	1.421
43	546	553	5.0	1.202
44	554	559	7.0	1.011
45	560	571	7.0	0.796
46	572	582	3.0	0.79
47	583	591	6.0	1.035
48	592	624	10.0	1.051
49	625	629	9.0	1.434
50	630	641	8.0	1.154
51	642	656	9.0	0.836
52	657	671	8.0	1.151
53	672	682	10.0	1.122
54	683	705	10.0	1.242
55	706	725	5.0	1.11
56	726	731	10.0	1.13
57	732	739	10.0	1.454
58	740	759	7.0	1.29
59	760	769	6.0	1.155
60	770	786	10.0	1.216
61	787	791	10.0	1.11
62	792	801	9.0	1.33
63	802	810	10.0	1.243
64	811	818	4.0	1.275
65	819	830	10.0	1.213
66	831	835	6.0	1.17
67	836	840	8.0	1.47
68	841	853	6.0	1.075
69	854	864	8.0	1.13
70	865	873	6.0	1.41
71	874	890	9.0	1.171
72	891	904	10.0	1.207
73	905	934	4.0	1.059
74	935	944	10.0	1.045
75	945	953	10.0	1.305
76	954	964	10.0	1.087
77	965	969	6.0	1.266
78	970	974	6.0	1.145
79	975	980	7.0	1.19
80	981	1017	6.0	1.198
81	1018	1035	7.0	1.012
82	1036	1040	9.0	1.211
83	1041	1045	10.0	1.08
84	1046	1074	9.0	1.054
85	1075	1110	10.0	1.069
86	1111	1146	10.0	1.097
87	1147	1179	10.0	1.15
88	1180	1207	6.0	1.088
89	1208	1253	6.0	1.052
90	1254	1258	10.0	1.319
91	1259	1265	7.0	1.168
92	1266	1281	10.0	1.072
93	1282	1294	10.0	1.151
94	1295	1310	6.0	1.058
95	1311	1324	6.0	1.008
96	1325	1344	10.0	1.036
97	1345	1360	10.0	1.076
98	1361	1366	6.0	1.229
99	1367	1371	10.0	1.374
100	1372	1377	6.0	1.271
101	1378	1407	5.0	1.089
102	1408	1412	9.0	0.888
103	1413	1420	8.0	1.203
104	1421	1431	10.0	1.132
105	1432	1492	6.0	1.204
106	1493	1504	10.0	1.0
107	1505	1514	10.0	1.111
108	1515	1526	10.0	1.026
109	1527	1553	10.0	1.12
110	1554	1572	10.0	1.001
111	1573	1583	10.0	1.242
112	1584	1687	10.0	1.13
113	1688	1705	10.0	1.111
114	1706	1715	10.0	1.012
115	1716	1736	10.0	1.02
116	1737	1745	9.0	1.089
117	1746	1751	10.0	1.052
118	1752	1782	10.0	1.115
119	1783	1787	5.0	1.17
120	1788	1799	10.0	1.15
121	1800	1805	9.0	0.977
122	1806	1810	9.0	1.202
123	1811	1838	6.0	1.083
124	1839	1866	10.0	1.082
125	1867	1888	8.0	1.035
126	1889	1899	10.0	1.171
127	1900	1906	10.0	1.388
128	1907	1914	10.0	1.086
129	1915	1948	3.0	1.085
