#	start	end	rich in A	type
chr19	3	3	nan	B
chr19	4	69	0.46	A
chr19	70	73	0.61	B
chr19	75	81	0.62	A
chr19	82	94	0.53	B
chr19	95	97	0.64	A
chr19	98	104	0.57	B
chr19	105	113	0.46	A
chr19	115	122	0.54	B
chr19	123	124	0.88	A
chr19	125	140	0.46	B
chr19	141	146	0.63	A
chr19	147	162	0.51	B
chr19	163	192	0.49	A
chr19	193	200	0.57	B
chr19	201	211	0.45	A
chr19	212	217	0.49	B
chr19	218	282	0.22	A
chr19	283	284	0.86	B
chr19	285	295	0.47	A
chr19	296	313	0.50	B
chr19	314	326	0.47	A
chr19	327	371	0.49	B
chr19	372	376	0.52	A
chr19	377	379	0.67	B
chr19	380	381	0.82	A
chr19	382	408	0.50	B
chr19	409	412	0.69	A
chr19	413	417	0.60	B
chr19	418	419	1.02	A
chr19	420	455	0.48	B
chr19	456	508	0.50	A
chr19	509	529	0.50	B
chr19	530	530	nan	A
chr19	531	537	0.53	B
chr19	538	538	nan	A
chr19	539	540	0.89	B
chr19	541	542	0.93	A
chr19	543	557	0.53	B
chr19	558	560	0.83	A
chr19	561	569	0.54	B
chr19	570	576	0.51	A
chr19	577	584	0.51	B
chr19	585	586	0.97	A
chr19	587	591	0.63	B
