#	start	end	rich in A	type
chr7	1	36	0.53	B
chr7	37	41	0.53	A
chr7	42	42	nan	B
chr7	43	46	0.62	A
chr7	47	84	0.45	B
chr7	85	107	0.37	A
chr7	108	253	0.38	B
chr7	254	257	0.54	A
chr7	258	312	0.43	B
chr7	313	324	0.43	A
chr7	325	373	0.41	B
chr7	374	381	0.45	A
chr7	382	404	0.42	B
chr7	405	430	0.41	A
chr7	431	454	0.48	B
chr7	455	456	0.83	A
chr7	457	481	0.44	B
chr7	482	504	0.40	A
chr7	505	514	0.49	B
chr7	515	548	0.39	A
chr7	549	556	0.49	B
chr7	557	559	0.66	A
chr7	560	562	0.68	B
chr7	563	645	0.24	A
chr7	646	648	0.62	B
chr7	649	651	0.59	A
chr7	652	667	0.47	B
chr7	668	722	0.44	A
chr7	723	884	0.36	B
chr7	885	896	0.39	A
chr7	897	1033	0.41	B
chr7	1034	1034	nan	A
chr7	1035	1039	0.47	B
chr7	1040	1044	0.49	A
chr7	1045	1266	0.37	B
chr7	1267	1268	0.76	A
chr7	1269	1357	0.43	B
chr7	1358	1374	0.40	A
chr7	1375	1447	0.42	B
chr7	1448	1479	0.38	A
chr7	1480	1527	0.46	B
chr7	1528	1547	0.45	A
chr7	1548	1577	0.49	B
chr7	1578	1582	0.63	A
chr7	1583	1591	0.52	B
chr7	1592	1592	nan	A
