#	start	end	rich in A	type
chrX	28	36	0.48	B
chrX	37	37	nan	A
chrX	38	137	0.40	B
chrX	138	139	0.83	A
chrX	140	154	0.41	B
chrX	155	162	0.45	A
chrX	163	164	0.78	B
chrX	165	173	0.47	A
chrX	174	195	0.44	B
chrX	196	200	0.53	A
chrX	201	237	0.40	B
chrX	238	249	0.46	A
chrX	250	258	0.44	B
chrX	259	260	0.72	A
chrX	261	323	0.36	B
chrX	324	325	0.68	A
chrX	326	332	0.42	B
chrX	333	335	0.53	A
chrX	336	336	nan	B
chrX	337	339	0.53	A
chrX	340	350	0.40	B
chrX	351	353	0.56	A
chrX	354	396	0.40	B
chrX	397	417	0.47	A
chrX	418	436	0.41	B
chrX	437	480	0.42	A
chrX	481	482	0.88	B
chrX	483	492	0.54	A
chrX	494	528	0.36	B
chrX	530	548	0.46	A
chrX	549	585	0.41	B
chrX	586	620	0.04	A
chrX	621	657	0.40	B
chrX	658	660	0.57	A
chrX	661	663	0.57	B
chrX	664	665	0.74	A
chrX	666	667	0.74	B
chrX	668	671	0.52	A
chrX	672	675	0.52	B
chrX	676	678	0.62	A
chrX	679	681	0.70	B
chrX	682	684	0.71	A
chrX	685	693	0.47	B
chrX	694	711	0.46	A
chrX	712	749	0.40	B
chrX	750	751	0.79	A
chrX	752	762	0.42	B
chrX	763	765	0.60	A
chrX	766	769	0.53	B
chrX	770	771	0.79	A
chrX	772	775	0.53	B
chrX	776	797	0.39	A
chrX	798	824	0.38	B
chrX	825	825	nan	A
chrX	826	835	0.40	B
chrX	836	839	0.48	A
chrX	840	855	0.39	B
chrX	856	951	0.36	A
chrX	952	952	nan	B
chrX	953	953	nan	A
chrX	954	954	nan	B
chrX	955	955	nan	A
chrX	956	973	0.40	B
chrX	974	995	0.38	A
chrX	996	1000	0.50	B
chrX	1001	1007	0.49	A
chrX	1008	1025	0.40	B
chrX	1026	1029	0.53	A
chrX	1030	1055	0.40	B
chrX	1056	1056	nan	A
chrX	1057	1060	0.50	B
chrX	1061	1080	0.42	A
chrX	1081	1085	0.46	B
chrX	1086	1096	0.44	A
chrX	1097	1141	0.39	B
chrX	1142	1142	nan	A
chrX	1143	1148	0.46	B
chrX	1149	1149	nan	A
chrX	1150	1162	0.41	B
chrX	1163	1166	0.50	A
chrX	1167	1167	nan	B
chrX	1168	1168	nan	A
chrX	1169	1175	0.45	B
chrX	1176	1198	0.45	A
chrX	1199	1218	0.37	B
chrX	1219	1220	0.74	A
chrX	1221	1228	0.44	B
chrX	1229	1232	0.56	A
chrX	1233	1237	0.49	B
chrX	1238	1284	0.37	A
chrX	1285	1288	0.54	B
chrX	1289	1296	0.51	A
chrX	1297	1319	0.41	B
chrX	1320	1322	0.61	A
chrX	1323	1325	0.62	B
chrX	1326	1328	0.63	A
chrX	1329	1335	0.46	B
chrX	1336	1343	0.48	A
chrX	1344	1393	0.41	B
chrX	1394	1394	nan	A
chrX	1395	1398	0.53	B
chrX	1399	1410	0.42	A
chrX	1411	1414	0.51	B
chrX	1415	1424	0.41	A
chrX	1425	1425	nan	B
chrX	1426	1426	nan	A
chrX	1427	1427	nan	B
chrX	1428	1442	0.39	A
chrX	1443	1443	nan	B
chrX	1444	1447	0.50	A
chrX	1448	1449	0.77	B
chrX	1450	1451	0.76	A
chrX	1452	1454	0.59	B
chrX	1455	1458	0.49	A
chrX	1459	1459	nan	B
chrX	1460	1460	nan	A
chrX	1461	1461	nan	B
chrX	1462	1464	0.56	A
chrX	1465	1465	nan	B
chrX	1466	1466	nan	A
chrX	1467	1520	0.42	B
chrX	1521	1523	0.73	A
chrX	1524	1525	0.92	B
chrX	1526	1550	0.49	A
