#	start	end	rich in A	type
chr2	1	23	0.47	B
chr2	24	25	0.79	A
chr2	26	34	0.53	B
chr2	35	36	0.94	A
chr2	37	40	0.61	B
chr2	41	67	0.39	A
chr2	68	93	0.44	B
chr2	94	118	0.48	A
chr2	119	132	0.45	B
chr2	133	151	0.39	A
chr2	152	200	0.41	B
chr2	201	209	0.51	A
chr2	210	216	0.47	B
chr2	217	221	0.48	A
chr2	222	223	0.74	B
chr2	224	224	nan	A
chr2	225	225	nan	B
chr2	226	229	0.50	A
chr2	230	240	0.48	B
chr2	241	290	0.45	A
chr2	291	321	0.44	B
chr2	322	329	0.46	A
chr2	330	371	0.39	B
chr2	372	393	0.43	A
chr2	394	394	nan	B
chr2	395	395	nan	A
chr2	396	396	nan	B
chr2	397	397	nan	A
chr2	398	424	0.40	B
chr2	425	447	0.44	A
chr2	448	452	0.52	B
chr2	453	454	0.91	A
chr2	455	457	0.62	B
chr2	458	483	0.45	A
chr2	484	485	0.81	B
chr2	486	487	0.79	A
chr2	488	493	0.49	B
chr2	494	506	0.40	A
chr2	507	539	0.37	B
chr2	540	545	0.48	A
chr2	546	546	nan	B
chr2	547	559	0.44	A
chr2	560	581	0.39	B
chr2	582	584	0.53	A
chr2	585	595	0.41	B
chr2	596	598	0.56	A
chr2	599	610	0.45	B
chr2	611	630	0.44	A
chr2	631	639	0.42	B
chr2	640	659	0.44	A
chr2	660	668	0.45	B
chr2	669	672	0.51	A
chr2	673	694	0.41	B
chr2	695	724	0.46	A
chr2	725	729	0.46	B
chr2	730	752	0.46	A
chr2	753	759	0.47	B
chr2	760	809	0.37	A
chr2	810	846	0.37	B
chr2	847	891	0.36	A
chr2	892	895	0.53	B
chr2	896	923	0.12	A
chr2	924	955	0.04	B
chr2	956	1004	0.44	A
chr2	1005	1008	0.55	B
chr2	1009	1026	0.46	A
chr2	1027	1028	0.85	B
chr2	1029	1032	0.53	A
chr2	1033	1035	0.60	B
chr2	1036	1088	0.41	A
chr2	1089	1089	nan	B
chr2	1090	1147	0.39	A
chr2	1148	1149	0.81	B
chr2	1150	1189	0.38	A
chr2	1190	1193	0.54	B
chr2	1194	1196	0.65	A
chr2	1197	1199	0.67	B
chr2	1200	1292	0.42	A
chr2	1293	1293	nan	B
chr2	1294	1294	nan	A
chr2	1295	1308	0.46	B
chr2	1309	1319	0.46	A
chr2	1320	1322	0.63	B
chr2	1323	1326	0.59	A
chr2	1327	1349	0.42	B
chr2	1350	1352	0.63	A
chr2	1353	1355	0.66	B
chr2	1356	1370	0.43	A
chr2	1371	1373	0.63	B
chr2	1374	1385	0.41	A
chr2	1386	1523	0.37	B
chr2	1524	1527	0.51	A
chr2	1528	1529	0.83	B
chr2	1530	1536	0.47	A
chr2	1537	1569	0.37	B
chr2	1570	1574	0.48	A
chr2	1575	1586	0.40	B
chr2	1587	1588	0.81	A
chr2	1589	1590	0.80	B
chr2	1591	1591	nan	A
chr2	1592	1594	0.57	B
chr2	1595	1615	0.42	A
chr2	1616	1619	0.51	B
chr2	1620	1622	0.56	A
chr2	1623	1674	0.37	B
chr2	1675	1679	0.45	A
chr2	1680	1681	0.73	B
chr2	1682	1682	nan	A
chr2	1683	1689	0.44	B
chr2	1690	1764	0.41	A
chr2	1765	1772	0.46	B
chr2	1773	1774	0.78	A
chr2	1775	1779	0.49	B
chr2	1780	1786	0.46	A
chr2	1787	1790	0.52	B
chr2	1791	1792	0.79	A
chr2	1793	1793	nan	B
chr2	1794	1795	0.79	A
chr2	1796	1800	0.47	B
chr2	1801	1801	nan	A
chr2	1802	1808	0.44	B
chr2	1809	1809	nan	A
chr2	1810	1819	0.40	B
chr2	1820	1823	0.48	A
chr2	1824	1825	0.73	B
chr2	1826	1830	0.47	A
chr2	1831	1834	0.49	B
chr2	1835	1839	0.46	A
chr2	1840	1874	0.36	B
chr2	1875	1876	0.74	A
chr2	1877	1897	0.38	B
chr2	1898	1899	0.71	A
chr2	1900	1901	0.70	B
chr2	1902	1926	0.40	A
chr2	1927	1973	0.36	B
chr2	1974	1978	0.48	A
chr2	1979	1982	0.53	B
chr2	1983	1984	0.85	A
chr2	1985	2010	0.39	B
chr2	2011	2046	0.42	A
chr2	2047	2084	0.41	B
chr2	2085	2089	0.53	A
chr2	2090	2169	0.37	B
chr2	2170	2175	0.52	A
chr2	2176	2189	0.48	B
chr2	2190	2207	0.48	A
chr2	2208	2235	0.41	B
chr2	2236	2239	0.55	A
chr2	2240	2243	0.52	B
chr2	2244	2251	0.47	A
chr2	2252	2253	0.82	B
chr2	2254	2256	0.60	A
chr2	2257	2267	0.42	B
chr2	2268	2270	0.54	A
chr2	2271	2272	0.74	B
chr2	2273	2273	nan	A
chr2	2274	2274	nan	B
chr2	2275	2277	0.60	A
chr2	2278	2280	0.60	B
chr2	2281	2282	0.80	A
chr2	2283	2307	0.41	B
chr2	2308	2310	0.62	A
chr2	2311	2314	0.55	B
chr2	2315	2362	0.46	A
chr2	2363	2363	nan	B
chr2	2364	2366	0.71	A
chr2	2367	2384	0.48	B
chr2	2385	2431	0.51	A
