# EV_1 (7.3059)	EV_2 (3.5563)	EV_3 (-9.0619)
-0.01949388414081452	0.04686522678153052	0.01863377476033435
-0.008916979109160734	0.03434600369599253	0.028093747400931547
nan	nan	nan
-0.0032372215477877633	0.02703292035528736	0.03149923807907897
-0.00035471465221114024	0.022085147998042075	0.02963245652358026
-0.00016229386080142166	0.01973589305704025	0.02839031438752621
-0.00022234661500397733	0.026842992695753506	0.027143870694584616
-0.0024334865234742036	0.035531616268926314	0.02942954280440804
-0.003775441236106969	0.03565841372298213	0.028611943901447754
nan	nan	nan
-0.0055058114794243555	0.03349913914099247	0.02985505641984058
-0.008703551921292393	0.03034807901631778	0.02703219755837935
-0.008601987567611876	0.02475870725740318	0.0267545729831112
-0.00668195217861541	0.02594608499946921	0.02669638231395464
-0.002312028679700046	0.025037867534170796	0.031030370539385163
nan	nan	nan
-0.004856344091252353	0.032715468037179785	0.0329499664725429
-0.004919143621874613	0.027027482529231622	0.03192378686694475
-0.005516156130806273	0.03136864725600291	0.030002253733297176
-0.004703396156917953	0.030715497578906938	0.029178451336043243
-0.003308856145572598	0.033636800381820084	0.029543319274201525
-0.007343890497089009	0.024947174395829032	0.028989711588246283
-0.004173644800201064	0.03277723250132455	0.028995809925114285
-0.004502255163636833	0.03299117810696923	0.029606108207756002
-0.002014639545230343	0.03499386648952985	0.029938472570275074
-0.006327428714001184	0.032723681505545915	0.02889787579442797
-0.009753123382621617	0.028692117386592254	0.02533106442272035
-0.011582954531503022	0.02617401796235293	0.02489934424241658
-0.008512800378515192	0.018895168969087696	0.024362675603908906
-0.0066882847711592155	0.014539213302848669	0.02577413245760954
-0.0058839759434874996	0.00389526973055316	0.024925185822698263
-0.0037617142015403597	0.0008419693154397738	0.024789494148361138
-0.00454971677012333	0.00031995550946805045	0.02639614743632322
-0.0030019040566235146	-0.004492372274456521	0.025062661573672526
-0.0020767799696029265	-0.014690581752758133	0.024310584218836518
0.009932576895874956	-0.018616066774898618	0.02374777856445172
0.015090475364642827	-0.005106938525839096	0.025055037278959438
0.017486380945342224	-0.0023627313647429336	0.024496916861803355
0.008439162045261031	0.0004438337542660032	0.025644305851377416
0.008692070329617035	-0.007309181778410329	0.02482620735362545
0.003933689576337624	-0.012820847423162078	0.025171859221636502
0.01448579214905714	-0.019879333377402095	0.022502865122193887
0.015519371034046223	-0.024027769921881957	0.022539696311957857
0.024184470856628434	-0.013155671756805128	0.02663376485691543
0.022359383197782624	-0.004703898537642182	0.026342908542949742
0.014146311029210054	0.0005516498706286104	0.02358921430048417
0.004254049988217108	0.007837983817310577	0.02448891876608712
-0.0030563013017739123	0.016676047681701923	0.025838365833575138
nan	nan	nan
-0.009368933805969749	0.025471042969256456	0.026489179389088322
-0.0084925017818504	0.023631031199948093	0.02579415292716869
-0.007065994268574962	0.025776388444666037	0.0273356787398065
-0.0017831268016255224	0.02712682081788613	0.03063736052909251
-0.0023661655352469318	0.023091732088018246	0.03125302074143399
-0.005159058705117455	0.025504514959290903	0.02996552640280668
nan	nan	nan
-0.01075024397234341	0.030240487765320824	0.027258961572739274
-0.01371059529747997	0.04750524989361121	0.028652643945363064
-0.00812970252043271	0.03716688194466955	0.025202458679538936
-0.008764974111297372	0.033816826116427535	0.026055769625108898
-0.006075274065559643	0.03311941966667953	0.02477131681710202
-0.01258383758867344	0.03435819085248282	0.02665617508163439
-0.014303241324304775	0.03074906657180651	0.025916227902867663
-0.015241923426914977	0.036816679787475735	0.02611415319725009
-0.014374814417829344	0.04211978095789245	0.027399403591459894
-0.011078764183709983	0.04355920990688173	0.029363271634235324
