#	start	end	score	density
1	1	8	3.0	0.528
2	9	16	5.0	0.606
3	17	32	10.0	1.361
4	33	44	10.0	1.207
5	45	69	10.0	1.002
6	70	83	10.0	1.161
7	84	128	10.0	1.047
8	129	135	10.0	1.229
9	136	160	5.0	1.153
10	161	173	10.0	1.113
11	174	178	5.0	1.204
12	179	183	5.0	0.931
13	184	191	7.0	1.508
14	192	208	10.0	1.208
15	209	216	7.0	1.371
16	217	241	10.0	1.121
17	242	246	10.0	1.388
18	247	268	10.0	1.102
19	269	275	6.0	1.005
20	276	286	10.0	1.196
21	287	291	10.0	1.361
22	292	306	10.0	1.167
23	307	335	10.0	1.197
24	336	352	8.0	1.101
25	353	361	10.0	1.296
26	362	377	8.0	1.132
27	378	413	10.0	1.086
28	414	444	10.0	1.077
29	445	457	10.0	1.012
30	458	544	10.0	1.105
31	545	550	10.0	1.053
32	551	588	10.0	1.12
33	589	605	5.0	1.126
34	606	621	10.0	1.107
35	622	647	10.0	1.126
36	648	653	7.0	1.129
37	654	676	10.0	1.098
38	677	691	5.0	1.236
39	692	699	10.0	1.316
40	700	709	10.0	1.157
41	710	731	10.0	1.107
42	732	736	10.0	0.938
43	737	867	10.0	1.131
44	868	882	10.0	0.968
45	883	917	10.0	1.162
46	918	964	10.0	1.076
47	965	1006	9.0	1.081
48	1007	1016	10.0	1.01
49	1017	1032	10.0	0.402
50	1033	1104	10.0	0.058
51	1105	1137	7.0	1.073
52	1138	1142	7.0	1.32
53	1143	1179	10.0	1.137
54	1180	1200	10.0	1.047
55	1201	1210	10.0	1.234
56	1211	1224	10.0	1.25
57	1225	1231	10.0	1.605
58	1232	1238	10.0	1.563
59	1239	1243	10.0	1.643
60	1244	1253	10.0	1.492
61	1254	1270	10.0	1.238
62	1271	1280	6.0	1.435
63	1281	1290	7.0	1.593
64	1291	1308	9.0	1.25
65	1309	1317	8.0	1.831
66	1318	1322	8.0	1.441
67	1323	1336	9.0	1.325
68	1337	1342	8.0	1.626
69	1343	1352	7.0	1.204
70	1353	1357	10.0	1.357
71	1358	1362	7.0	1.155
72	1363	1371	6.0	1.08
73	1372	1376	6.0	1.083
74	1377	1390	10.0	1.369
75	1391	1395	10.0	1.739
76	1396	1400	10.0	1.398
77	1401	1405	10.0	0.921
78	1406	1426	7.0	1.279
79	1427	1431	7.0	1.539
80	1432	1444	7.0	1.26
81	1445	1449	6.0	1.426
82	1450	1460	6.0	1.162
83	1461	1473	10.0	1.154
84	1474	1487	7.0	1.149
85	1488	1492	10.0	1.011
86	1493	1500	10.0	1.372
87	1501	1505	10.0	1.304
88	1506	1528	10.0	1.117
89	1529	1537	5.0	1.274
90	1538	1547	10.0	1.134
91	1548	1566	10.0	1.034
92	1567	1577	8.0	1.207
93	1578	1648	10.0	1.127
94	1649	1671	10.0	1.039
95	1672	1687	7.0	1.055
96	1688	1706	10.0	1.089
97	1707	1732	10.0	1.095
98	1733	1741	10.0	1.114
99	1742	1776	10.0	1.089
100	1777	1799	10.0	0.966
101	1800	1853	10.0	1.156
102	1854	1871	7.0	1.083
103	1872	1885	10.0	1.15
104	1886	1897	10.0	1.087
105	1898	1910	6.0	1.159
106	1911	1923	10.0	1.078
107	1924	2009	10.0	1.122
108	2010	2016	8.0	1.128
109	2017	2026	10.0	1.074
110	2027	2034	8.0	1.182
111	2035	2051	10.0	1.128
112	2052	2060	6.0	1.089
113	2061	2119	10.0	1.127
114	2120	2143	5.0	1.131
115	2144	2148	6.0	1.013
116	2149	2157	8.0	1.181
117	2158	2171	10.0	1.152
118	2172	2196	9.0	1.118
119	2197	2201	6.0	0.992
120	2202	2206	10.0	1.538
121	2207	2227	6.0	1.238
122	2228	2235	10.0	1.145
123	2236	2243	7.0	1.13
124	2244	2263	6.0	1.218
125	2264	2275	10.0	1.144
126	2276	2283	10.0	1.356
127	2284	2332	10.0	1.147
128	2333	2344	10.0	1.211
129	2345	2360	10.0	1.282
130	2361	2369	7.0	1.462
131	2370	2385	9.0	1.327
132	2386	2402	9.0	1.305
133	2403	2407	10.0	1.024
134	2408	2422	10.0	1.221
135	2423	2449	10.0	1.029
136	2450	2459	10.0	1.183
137	2460	2469	10.0	1.228
138	2470	2490	10.0	1.157
139	2491	2495	10.0	1.414
140	2496	2507	8.0	1.22
141	2508	2515	10.0	1.021
142	2516	2523	10.0	1.364
143	2524	2529	7.0	1.237
144	2530	2560	10.0	1.186
145	2561	2575	10.0	1.268
146	2576	2594	8.0	1.15
147	2595	2601	8.0	1.308
148	2602	2616	10.0	1.17
149	2617	2675	10.0	1.238
150	2676	2682	10.0	1.155
151	2683	2701	10.0	1.159
